# x,y,phi,v_x,v_y,r
-2.950172996520996094e+01,5.068472671508789062e+01,-2.864290049001676941e+00,9.905679813851978821e+00,7.411306504902846759e-02,2.921982705593109131e-01
-2.966216659545898438e+01,5.063702011108398438e+01,-2.859670188900849563e+00,9.905129513500043004e+00,7.222559678041376441e-02,2.786849439144134521e-01
-2.966216659545898438e+01,5.063702011108398438e+01,-2.859670188900849563e+00,9.905129513500043004e+00,7.222559678041376441e-02,2.786849439144134521e-01
-2.981936454772949219e+01,5.058953857421875000e+01,-2.855430646758298163e+00,9.904563002428217189e+00,7.307082566424968895e-02,2.499684840440750122e-01
-2.997997283935546875e+01,5.054025650024414062e+01,-2.851335281298870594e+00,9.904024814738397353e+00,7.624297794172542331e-02,2.453919053077697754e-01
-2.997997283935546875e+01,5.054025650024414062e+01,-2.851335281298870594e+00,9.904024814738397353e+00,7.624297794172542331e-02,2.453919053077697754e-01
-3.013778495788574219e+01,5.049107742309570312e+01,-2.847482714942066728e+00,9.903494866326189694e+00,8.117363598196210284e-02,2.277868241071701050e-01
-3.013778495788574219e+01,5.049107742309570312e+01,-2.847482714942066728e+00,9.903494866326189694e+00,8.117363598196210284e-02,2.277868241071701050e-01
-3.029749107360839844e+01,5.044053268432617188e+01,-2.843698908651032031e+00,9.902995322445253379e+00,8.761184278841029072e-02,2.254551947116851807e-01
-3.045573616027832031e+01,5.038968276977539062e+01,-2.840012503479615980e+00,9.902556242949941634e+00,9.450517857104975827e-02,2.186709344387054443e-01
-3.045573616027832031e+01,5.038968276977539062e+01,-2.840012503479615980e+00,9.902556242949941634e+00,9.450517857104975827e-02,2.186709344387054443e-01
-3.061446380615234375e+01,5.033790588378906250e+01,-2.836336117406046853e+00,9.902222390335644775e+00,1.013867743789593212e-01,2.102994322776794434e-01
-3.061446380615234375e+01,5.033790588378906250e+01,-2.836336117406046853e+00,9.902222390335644775e+00,1.013867743789593212e-01,2.102994322776794434e-01
-3.077882194519042969e+01,5.028347015380859375e+01,-2.832512852814144555e+00,9.902022477812709056e+00,1.079795549098123419e-01,2.255611717700958252e-01
-3.077882194519042969e+01,5.028347015380859375e+01,-2.832512852814144555e+00,9.902022477812709056e+00,1.079795549098123419e-01,2.255611717700958252e-01
-3.093794822692871094e+01,5.023000717163085938e+01,-2.828773732877284619e+00,9.901925811811942424e+00,1.134306155861528470e-01,2.243210226297378540e-01
-3.109421539306640625e+01,5.017678451538085938e+01,-2.825049658619897208e+00,9.901966399239084282e+00,1.177546606055405592e-01,2.212133258581161499e-01
-3.109421539306640625e+01,5.017678451538085938e+01,-2.825049658619897208e+00,9.901966399239084282e+00,1.177546606055405592e-01,2.212133258581161499e-01
-3.125182151794433594e+01,5.012237167358398438e+01,-2.821233019653869523e+00,9.902111583722529531e+00,1.209816085309724371e-01,2.249446958303451538e-01
-3.125182151794433594e+01,5.012237167358398438e+01,-2.821233019653869523e+00,9.902111583722529531e+00,1.209816085309724371e-01,2.249446958303451538e-01
-3.141043853759765625e+01,5.006686782836914062e+01,-2.817330112917984408e+00,9.902344596361849938e+00,1.230963839347582606e-01,2.296113520860671997e-01
-3.156912231445312500e+01,5.001062011718750000e+01,-2.813369537337640391e+00,9.902627307664660705e+00,1.241160610317497276e-01,2.345145046710968018e-01
-3.156912231445312500e+01,5.001062011718750000e+01,-2.813369537337640391e+00,9.902627307664660705e+00,1.241160610317497276e-01,2.345145046710968018e-01
-3.172656822204589844e+01,4.995410156250000000e+01,-2.809391289549227899e+00,9.902943426522956116e+00,1.241554605829316704e-01,2.350571453571319580e-01
-3.172656822204589844e+01,4.995410156250000000e+01,-2.809391289549227899e+00,9.902943426522956116e+00,1.241554605829316704e-01,2.350571453571319580e-01
-3.188413238525390625e+01,4.989683914184570312e+01,-2.805374391491772368e+00,9.903283578346140814e+00,1.232663166137387689e-01,2.385613471269607544e-01
-3.204067611694335938e+01,4.983926010131835938e+01,-2.801361506985577954e+00,9.903644045383272143e+00,1.215287217236190598e-01,2.351084351539611816e-01
-3.204067611694335938e+01,4.983926010131835938e+01,-2.801361506985577954e+00,9.903644045383272143e+00,1.215287217236190598e-01,2.351084351539611816e-01
-3.219913482666015625e+01,4.978029251098632812e+01,-2.797291987125404500e+00,9.904018238646212779e+00,1.190230616754978099e-01,2.412708997726440430e-01
-3.219913482666015625e+01,4.978029251098632812e+01,-2.797291987125404500e+00,9.904018238646212779e+00,1.190230616754978099e-01,2.412708997726440430e-01
-3.235552597045898438e+01,4.972142791748046875e+01,-2.793285611878503882e+00,9.904409182481350271e+00,1.158369086998746744e-01,2.325629591941833496e-01
-3.251503753662109375e+01,4.966073608398437500e+01,-2.789225811528764254e+00,9.904859765849291620e+00,1.117922137833277652e-01,2.402332723140716553e-01
-3.251503753662109375e+01,4.966073608398437500e+01,-2.789225811528764254e+00,9.904859765849291620e+00,1.117922137833277652e-01,2.402332723140716553e-01
-3.267131042480468750e+01,4.960064315795898438e+01,-2.785292649234773599e+00,9.905297952103060410e+00,1.072775290119205166e-01,2.313532382249832153e-01
-3.267131042480468750e+01,4.960064315795898438e+01,-2.785292649234773599e+00,9.905297952103060410e+00,1.072775290119205166e-01,2.313532382249832153e-01
-3.282832336425781250e+01,4.953966140747070312e+01,-2.781403357033826129e+00,9.905796702516838081e+00,1.021327355655378272e-01,2.299440503120422363e-01
-3.282832336425781250e+01,4.953966140747070312e+01,-2.781403357033826129e+00,9.905796702516838081e+00,1.021327355655378272e-01,2.299440503120422363e-01
-3.298434829711914062e+01,4.947848129272460938e+01,-2.777616745574344126e+00,9.906288017466390983e+00,9.661984363485290328e-02,2.184996604919433594e-01
-3.314401626586914062e+01,4.941528701782226562e+01,-2.773839947341946388e+00,9.906810992535547200e+00,9.074183903393272244e-02,2.217839956283569336e-01
-3.314401626586914062e+01,4.941528701782226562e+01,-2.773839947341946388e+00,9.906810992535547200e+00,9.074183903393272244e-02,2.217839956283569336e-01
-3.330072402954101562e+01,4.935271453857421875e+01,-2.770239848294901108e+00,9.907231062936260102e+00,8.524108042162702181e-02,2.148139029741287231e-01
-3.330072402954101562e+01,4.935271453857421875e+01,-2.770239848294901108e+00,9.907231062936260102e+00,8.524108042162702181e-02,2.148139029741287231e-01
-3.345478057861328125e+01,4.929067611694335938e+01,-2.766811578487147649e+00,9.907587199242520626e+00,8.017827222583225055e-02,2.011414468288421631e-01
-3.361126327514648438e+01,4.922713088989257812e+01,-2.763445351968385477e+00,9.907846839531529781e+00,7.568678276008430905e-02,1.940896362066268921e-01
-3.361126327514648438e+01,4.922713088989257812e+01,-2.763445351968385477e+00,9.907846839531529781e+00,7.568678276008430905e-02,1.940896362066268921e-01
-3.377031707763671875e+01,4.916200637817382812e+01,-2.760141625071155236e+00,9.908005115049496325e+00,7.203080248643584094e-02,1.983160376548767090e-01
-3.377031707763671875e+01,4.916200637817382812e+01,-2.760141625071155236e+00,9.908005115049496325e+00,7.203080248643584094e-02,1.983160376548767090e-01
-3.392291259765625000e+01,4.909901809692382812e+01,-2.757076947110282283e+00,9.908049632997249390e+00,6.929865293156052541e-02,1.794052422046661377e-01
-3.392291259765625000e+01,4.909901809692382812e+01,-2.757076947110282283e+00,9.908049632997249390e+00,6.929865293156052541e-02,1.794052422046661377e-01
-3.407919692993164062e+01,4.903398895263671875e+01,-2.754037379851863143e+00,9.908046491941778555e+00,6.741671471766019774e-02,1.774059236049652100e-01
-3.423575592041015625e+01,4.896828842163085938e+01,-2.751072158475328600e+00,9.907789170062221373e+00,6.778653221624857117e-02,1.751393377780914307e-01
-3.423575592041015625e+01,4.896828842163085938e+01,-2.751072158475328600e+00,9.907789170062221373e+00,6.778653221624857117e-02,1.751393377780914307e-01
-3.439023971557617188e+01,4.890288162231445312e+01,-2.748192044670555223e+00,9.907268974397082317e+00,7.088862875568739674e-02,1.673874258995056152e-01
-3.439023971557617188e+01,4.890288162231445312e+01,-2.748192044670555223e+00,9.907268974397082317e+00,7.088862875568739674e-02,1.673874258995056152e-01
-3.454698562622070312e+01,4.883585357666015625e+01,-2.745274563373773180e+00,9.906407571082796792e+00,7.701210729969722169e-02,1.778123229742050171e-01
-3.469620513916015625e+01,4.877138519287109375e+01,-2.742453790938770286e+00,9.905262085309741948e+00,8.577578608063018972e-02,1.600490361452102661e-01
-3.469620513916015625e+01,4.877138519287109375e+01,-2.742453790938770286e+00,9.905262085309741948e+00,8.577578608063018972e-02,1.600490361452102661e-01
-3.485615158081054688e+01,4.870143127441406250e+01,-2.739318593711549177e+00,9.903720018109149592e+00,9.818038284627376988e-02,1.861803978681564331e-01
-3.485615158081054688e+01,4.870143127441406250e+01,-2.739318593711549177e+00,9.903720018109149592e+00,9.818038284627376988e-02,1.861803978681564331e-01
-3.500865554809570312e+01,4.863391113281250000e+01,-2.736171024785261530e+00,9.902104815004475924e+00,1.115931263228918668e-01,1.857233941555023193e-01
-3.516176605224609375e+01,4.856518936157226562e+01,-2.732790228616456485e+00,9.900173215596199228e+00,1.275899300110590329e-01,2.008813619613647461e-01
-3.516176605224609375e+01,4.856518936157226562e+01,-2.732790228616456485e+00,9.900173215596199228e+00,1.275899300110590329e-01,2.008813619613647461e-01
-3.531341552734375000e+01,4.849613189697265625e+01,-2.729169609481937098e+00,9.898187803759482151e+00,1.446071407436068657e-01,2.115250080823898315e-01
-3.531341552734375000e+01,4.849613189697265625e+01,-2.729169609481937098e+00,9.898187803759482151e+00,1.446071407436068657e-01,2.115250080823898315e-01
-3.546720886230468750e+01,4.842500686645507812e+01,-2.725163682268645360e+00,9.896061883148062677e+00,1.626186894878245137e-01,2.351092696189880371e-01
-3.546720886230468750e+01,4.842500686645507812e+01,-2.725163682268645360e+00,9.896061883148062677e+00,1.626186894878245137e-01,2.351092696189880371e-01
-3.561982727050781250e+01,4.835326004028320312e+01,-2.720811143609630278e+00,9.893951206679235000e+00,1.808101130032996606e-01,2.575805187225341797e-01
-3.577068710327148438e+01,4.828111267089843750e+01,-2.716101169121251768e+00,9.891793419958013089e+00,1.991025613348824941e-01,2.771006822586059570e-01
-3.577068710327148438e+01,4.828111267089843750e+01,-2.716101169121251768e+00,9.891793419958013089e+00,1.991025613348824941e-01,2.771006822586059570e-01
-3.592189407348632812e+01,4.820747756958007812e+01,-2.710933912892172337e+00,9.889635425648128475e+00,2.172898338566453535e-01,3.032589554786682129e-01
-3.592189407348632812e+01,4.820747756958007812e+01,-2.710933912892172337e+00,9.889635425648128475e+00,2.172898338566453535e-01,3.032589554786682129e-01
-3.607288742065429688e+01,4.813254928588867188e+01,-2.705299387978395309e+00,9.887460372107454987e+00,2.351806249805662163e-01,3.341482579708099365e-01
-3.622170639038085938e+01,4.805722427368164062e+01,-2.699260211602540149e+00,9.885306507520263963e+00,2.525893576898826653e-01,3.563421666622161865e-01
-3.622170639038085938e+01,4.805722427368164062e+01,-2.699260211602540149e+00,9.885306507520263963e+00,2.525893576898826653e-01,3.563421666622161865e-01
-3.637062072753906250e+01,4.798028182983398438e+01,-2.692709645633506899e+00,9.883114823697681572e+00,2.696422846535530549e-01,3.846186995506286621e-01
-3.637062072753906250e+01,4.798028182983398438e+01,-2.692709645633506899e+00,9.883114823697681572e+00,2.696422846535530549e-01,3.846186995506286621e-01
-3.651955795288085938e+01,4.790166091918945312e+01,-2.685633939265857251e+00,9.880944309895481226e+00,2.861414777789992314e-01,4.149903655052185059e-01
-3.666790390014648438e+01,4.782158279418945312e+01,-2.678052399748724000e+00,9.878782316149521847e+00,3.020542057195098051e-01,4.483701884746551514e-01
-3.666790390014648438e+01,4.782158279418945312e+01,-2.678052399748724000e+00,9.878782316149521847e+00,3.020542057195098051e-01,4.483701884746551514e-01
-3.681423187255859375e+01,4.774077606201171875e+01,-2.670043481845460587e+00,9.876717718987062966e+00,3.170240299326942401e-01,4.703514575958251953e-01
-3.681423187255859375e+01,4.774077606201171875e+01,-2.670043481845460587e+00,9.876717718987062966e+00,3.170240299326942401e-01,4.703514575958251953e-01
-3.696074295043945312e+01,4.765792846679687500e+01,-2.661490932769071005e+00,9.874735334720567081e+00,3.311096245955394424e-01,4.977588653564453125e-01
-3.710768127441406250e+01,4.757280731201171875e+01,-2.652374546870491567e+00,9.872958062676172375e+00,3.439459714479825569e-01,5.520904064178466797e-01
-3.710768127441406250e+01,4.757280731201171875e+01,-2.652374546870491567e+00,9.872958062676172375e+00,3.439459714479825569e-01,5.520904064178466797e-01
-3.724802780151367188e+01,4.748954391479492188e+01,-2.643178512104959577e+00,9.871525183722047458e+00,3.549327958965636798e-01,5.428926348686218262e-01
-3.724802780151367188e+01,4.748954391479492188e+01,-2.643178512104959577e+00,9.871525183722047458e+00,3.549327958965636798e-01,5.428926348686218262e-01
-3.739104461669921875e+01,4.740258026123046875e+01,-2.633311255041788534e+00,9.870145645632183218e+00,3.652186748653781234e-01,5.883782505989074707e-01
-3.739104461669921875e+01,4.740258026123046875e+01,-2.633311255041788534e+00,9.870145645632183218e+00,3.652186748653781234e-01,5.883782505989074707e-01
-3.753165817260742188e+01,4.731491470336914062e+01,-2.623137270565388146e+00,9.869095666801674938e+00,3.740007873530112881e-01,5.818637013435363770e-01
-3.767717361450195312e+01,4.722179031372070312e+01,-2.612120696657286523e+00,9.868199019381238557e+00,3.815168228071112999e-01,6.544381976127624512e-01
-3.767717361450195312e+01,4.722179031372070312e+01,-2.612120696657286523e+00,9.868199019381238557e+00,3.815168228071112999e-01,6.544381976127624512e-01
-3.781623840332031250e+01,4.713054656982421875e+01,-2.601169133777257780e+00,9.867994970435235658e+00,3.860797722010725352e-01,6.504840254783630371e-01
-3.781623840332031250e+01,4.713054656982421875e+01,-2.601169133777257780e+00,9.867994970435235658e+00,3.860797722010725352e-01,6.504840254783630371e-01
-3.795426940917968750e+01,4.703770065307617188e+01,-2.589921082820099585e+00,9.868283654501929902e+00,3.877340349586755330e-01,6.590184569358825684e-01
-3.809312820434570312e+01,4.694197082519531250e+01,-2.578271196700766765e+00,9.869359200776127494e+00,3.860117219346646533e-01,6.806313395500183105e-01
-3.809312820434570312e+01,4.694197082519531250e+01,-2.578271196700766765e+00,9.869359200776127494e+00,3.860117219346646533e-01,6.806313395500183105e-01
-3.823130416870117188e+01,4.684438323974609375e+01,-2.566407206298909394e+00,9.871073730394101631e+00,3.810407765011700754e-01,7.058812975883483887e-01
-3.823130416870117188e+01,4.684438323974609375e+01,-2.566407206298909394e+00,9.871073730394101631e+00,3.810407765011700754e-01,7.058812975883483887e-01
-3.836595916748046875e+01,4.674707031250000000e+01,-2.554650088076571013e+00,9.873330155351684567e+00,3.731884235415796058e-01,6.921361088752746582e-01
-3.850101089477539062e+01,4.664722442626953125e+01,-2.542731576725960618e+00,9.875961790442934429e+00,3.625322376192708917e-01,6.956170201301574707e-01
-3.850101089477539062e+01,4.664722442626953125e+01,-2.542731576725960618e+00,9.875961790442934429e+00,3.625322376192708917e-01,6.956170201301574707e-01
-3.863618469238281250e+01,4.654506301879882812e+01,-2.530744636459155039e+00,9.878773111669651996e+00,3.497992368738321867e-01,7.019531726837158203e-01
-3.863618469238281250e+01,4.654506301879882812e+01,-2.530744636459155039e+00,9.878773111669651996e+00,3.497992368738321867e-01,7.019531726837158203e-01
-3.876987075805664062e+01,4.644182586669921875e+01,-2.518898696912998947e+00,9.881565632986477610e+00,3.355247653467404167e-01,6.947611570358276367e-01
-3.876987075805664062e+01,4.644182586669921875e+01,-2.518898696912998947e+00,9.881565632986477610e+00,3.355247653467404167e-01,6.947611570358276367e-01
-3.890234375000000000e+01,4.633740234375000000e+01,-2.507237184398592333e+00,9.884217227935996775e+00,3.200375080050156806e-01,6.891928315162658691e-01
-3.903282546997070312e+01,4.623248291015625000e+01,-2.495882793488029439e+00,9.886627311622641301e+00,3.039375648443661815e-01,6.498441100120544434e-01
-3.903282546997070312e+01,4.623248291015625000e+01,-2.495882793488029439e+00,9.886627311622641301e+00,3.039375648443661815e-01,6.498441100120544434e-01
-3.916653060913085938e+01,4.612283706665039062e+01,-2.484444915161923895e+00,9.888813231104188972e+00,2.871469261397083250e-01,6.802935600280761719e-01
-3.916653060913085938e+01,4.612283706665039062e+01,-2.484444915161923895e+00,9.888813231104188972e+00,2.871469261397083250e-01,6.802935600280761719e-01
-3.929424667358398438e+01,4.601616287231445312e+01,-2.473741796488978295e+00,9.890597007596374723e+00,2.710552509701785184e-01,6.163754463195800781e-01
-3.942518615722656250e+01,4.590481185913085938e+01,-2.463052700191726618e+00,9.892368190327568200e+00,2.539001011379076189e-01,6.297519803047180176e-01
-3.942518615722656250e+01,4.590481185913085938e+01,-2.463052700191726618e+00,9.892368190327568200e+00,2.539001011379076189e-01,6.297519803047180176e-01
-3.955227661132812500e+01,4.579489517211914062e+01,-2.452981493139755997e+00,9.893825968104186686e+00,2.375601830049061947e-01,5.864139199256896973e-01
-3.955227661132812500e+01,4.579489517211914062e+01,-2.452981493139755997e+00,9.893825968104186686e+00,2.375601830049061947e-01,5.864139199256896973e-01
-3.967998504638671875e+01,4.568264389038085938e+01,-2.443205758464452426e+00,9.895318616403457668e+00,2.208221382228448271e-01,5.669267177581787109e-01
-3.967998504638671875e+01,4.568264389038085938e+01,-2.443205758464452426e+00,9.895318616403457668e+00,2.208221382228448271e-01,5.669267177581787109e-01
-3.980735397338867188e+01,4.556895828247070312e+01,-2.433828868975560944e+00,9.896668131245666800e+00,2.044717941231659064e-01,5.514060854911804199e-01
-3.993217849731445312e+01,4.545593643188476562e+01,-2.425023029232407978e+00,9.897941273101748649e+00,1.888170609483788565e-01,5.029956102371215820e-01
-3.993217849731445312e+01,4.545593643188476562e+01,-2.425023029232407978e+00,9.897941273101748649e+00,1.888170609483788565e-01,5.029956102371215820e-01
-4.005986785888671875e+01,4.533868408203125000e+01,-2.416433476946425074e+00,9.899118008095166843e+00,1.737263304374876971e-01,5.006144642829895020e-01
-4.005986785888671875e+01,4.533868408203125000e+01,-2.416433476946425074e+00,9.899118008095166843e+00,1.737263304374876971e-01,5.006144642829895020e-01
-4.018426513671875000e+01,4.522294235229492188e+01,-2.408469493658153215e+00,9.899982813675375581e+00,1.607479884092276323e-01,4.684980511665344238e-01
-4.030679702758789062e+01,4.510749435424804688e+01,-2.401013559570817080e+00,9.900658869346381508e+00,1.494277106210750161e-01,4.343877136707305908e-01
-4.030679702758789062e+01,4.510749435424804688e+01,-2.401013559570817080e+00,9.900658869346381508e+00,1.494277106210750161e-01,4.343877136707305908e-01
-4.042980194091796875e+01,4.499017333984375000e+01,-2.393910659819746822e+00,9.901085982075141345e+00,1.400362241430160581e-01,4.101458787918090820e-01
-4.042980194091796875e+01,4.499017333984375000e+01,-2.393910659819746822e+00,9.901085982075141345e+00,1.400362241430160581e-01,4.101458787918090820e-01
-4.055320739746093750e+01,4.487106323242187500e+01,-2.387147798497280426e+00,9.901313949145846394e+00,1.327054129036464025e-01,3.968483209609985352e-01
-4.055320739746093750e+01,4.487106323242187500e+01,-2.387147798497280426e+00,9.901313949145846394e+00,1.327054129036464025e-01,3.968483209609985352e-01
-4.067395019531250000e+01,4.475315475463867188e+01,-2.380846698167341735e+00,9.901229377257900310e+00,1.282319650733303451e-01,3.744562864303588867e-01
-4.079247283935546875e+01,4.463602447509765625e+01,-2.374912545934104280e+00,9.900588206229956612e+00,1.286834211656568694e-01,3.470458984375000000e-01
-4.079247283935546875e+01,4.463602447509765625e+01,-2.374912545934104280e+00,9.900588206229956612e+00,1.286834211656568694e-01,3.470458984375000000e-01
-4.091212463378906250e+01,4.451624298095703125e+01,-2.369100582037794389e+00,9.899278452069369294e+00,1.348931876439709299e-01,3.243514001369476318e-01
-4.091212463378906250e+01,4.451624298095703125e+01,-2.369100582037794389e+00,9.899278452069369294e+00,1.348931876439709299e-01,3.243514001369476318e-01
-4.103657531738281250e+01,4.438984298706054688e+01,-2.363143250091498171e+00,9.897198665056215816e+00,1.473167439555076452e-01,3.503296077251434326e-01
-4.115375518798828125e+01,4.426903533935546875e+01,-2.357497797348622637e+00,9.894429377954979898e+00,1.646573145775147018e-01,3.264680504798889160e-01
-4.115375518798828125e+01,4.426903533935546875e+01,-2.357497797348622637e+00,9.894429377954979898e+00,1.646573145775147018e-01,3.264680504798889160e-01
-4.127186584472656250e+01,4.414524841308593750e+01,-2.351639648617412703e+00,9.890898322900916639e+00,1.877064303266685330e-01,3.403973281383514404e-01
-4.127186584472656250e+01,4.414524841308593750e+01,-2.351639648617412703e+00,9.890898322900916639e+00,1.877064303266685330e-01,3.403973281383514404e-01
-4.138829803466796875e+01,4.402108001708984375e+01,-2.345586483274640699e+00,9.887256930801019195e+00,2.121169337949793954e-01,3.528491854667663574e-01
-4.138829803466796875e+01,4.402108001708984375e+01,-2.345586483274640699e+00,9.887256930801019195e+00,2.121169337949793954e-01,3.528491854667663574e-01
-4.150323486328125000e+01,4.389631652832031250e+01,-2.339240418340719163e+00,9.883788296813964536e+00,2.361176049264085142e-01,3.730812668800354004e-01
-4.161606216430664062e+01,4.377162170410156250e+01,-2.332578686020030823e+00,9.880903514669336474e+00,2.580580227763147327e-01,3.879614472389221191e-01
-4.161606216430664062e+01,4.377162170410156250e+01,-2.332578686020030823e+00,9.880903514669336474e+00,2.580580227763147327e-01,3.879614472389221191e-01
-4.172878265380859375e+01,4.364472198486328125e+01,-2.325438432932891875e+00,9.878697523977800543e+00,2.773439198054067911e-01,4.159880280494689941e-01
-4.172878265380859375e+01,4.364472198486328125e+01,-2.325438432932891875e+00,9.878697523977800543e+00,2.773439198054067911e-01,4.159880280494689941e-01
-4.184028244018554688e+01,4.351683807373046875e+01,-2.317873339584109793e+00,9.877328095464140034e+00,2.931392465451713170e-01,4.416919648647308350e-01
-4.195034408569335938e+01,4.338821792602539062e+01,-2.309905809890312689e+00,9.876748899232127954e+00,3.051197634016584170e-01,4.722386300563812256e-01
-4.195034408569335938e+01,4.338821792602539062e+01,-2.309905809890312689e+00,9.876748899232127954e+00,3.051197634016584170e-01,4.722386300563812256e-01
-4.205763626098632812e+01,4.326053619384765625e+01,-2.301681931322064223e+00,9.877001677944713620e+00,3.127358243568214569e-01,4.854408502578735352e-01
-4.205763626098632812e+01,4.326053619384765625e+01,-2.301681931322064223e+00,9.877001677944713620e+00,3.127358243568214569e-01,4.854408502578735352e-01
-4.216422271728515625e+01,4.313135147094726562e+01,-2.293090784204439458e+00,9.877986107370896107e+00,3.159859110317418396e-01,5.013636350631713867e-01
-4.216422271728515625e+01,4.313135147094726562e+01,-2.293090784204439458e+00,9.877986107370896107e+00,3.159859110317418396e-01,5.013636350631713867e-01
-4.227088928222656250e+01,4.299970626831054688e+01,-2.284122667320007238e+00,9.879641943520436342e+00,3.150629442077775844e-01,5.233728289604187012e-01
-4.237643051147460938e+01,4.286711883544921875e+01,-2.274946864869505703e+00,9.881817880302055102e+00,3.100552254852874667e-01,5.417413115501403809e-01
-4.237643051147460938e+01,4.286711883544921875e+01,-2.274946864869505703e+00,9.881817880302055102e+00,3.100552254852874667e-01,5.417413115501403809e-01
-4.247968673706054688e+01,4.273516464233398438e+01,-2.265753255996246107e+00,9.884342784874268872e+00,3.014430106410370125e-01,5.394556522369384766e-01
-4.247968673706054688e+01,4.273516464233398438e+01,-2.265753255996246107e+00,9.884342784874268872e+00,3.014430106410370125e-01,5.394556522369384766e-01
-4.258252334594726562e+01,4.260152816772460938e+01,-2.256455739203327315e+00,9.887028366799885504e+00,2.898936683057553032e-01,5.316334962844848633e-01
-4.268697357177734375e+01,4.246351623535156250e+01,-2.246946887529466252e+00,9.889731479903925759e+00,2.759516599558790584e-01,5.643507242202758789e-01
-4.268697357177734375e+01,4.246351623535156250e+01,-2.246946887529466252e+00,9.889731479903925759e+00,2.759516599558790584e-01,5.643507242202758789e-01
-4.278660964965820312e+01,4.232976531982421875e+01,-2.237885525168913592e+00,9.892121096475834818e+00,2.611739878903059919e-01,5.340892076492309570e-01
-4.278660964965820312e+01,4.232976531982421875e+01,-2.237885525168913592e+00,9.892121096475834818e+00,2.611739878903059919e-01,5.340892076492309570e-01
-4.288597488403320312e+01,4.219433593750000000e+01,-2.228925876249635785e+00,9.894337212353978117e+00,2.450450249824701332e-01,5.055487155914306641e-01
-4.288597488403320312e+01,4.219433593750000000e+01,-2.228925876249635785e+00,9.894337212353978117e+00,2.450450249824701332e-01,5.055487155914306641e-01
-4.298873901367187500e+01,4.205209350585937500e+01,-2.219807153083210860e+00,9.896261784180641286e+00,2.281175460344250505e-01,5.329614877700805664e-01
-4.308702087402343750e+01,4.191407012939453125e+01,-2.211271253798783754e+00,9.897706854472025029e+00,2.123867477777408586e-01,4.941790699958801270e-01
-4.308702087402343750e+01,4.191407012939453125e+01,-2.211271253798783754e+00,9.897706854472025029e+00,2.123867477777408586e-01,4.941790699958801270e-01
-4.318528366088867188e+01,4.177405548095703125e+01,-2.202957908745882598e+00,9.898770884940095272e+00,1.977742657665012838e-01,4.861645102500915527e-01
-4.318528366088867188e+01,4.177405548095703125e+01,-2.202957908745882598e+00,9.898770884940095272e+00,1.977742657665012838e-01,4.861645102500915527e-01
-4.328163909912109375e+01,4.163478851318359375e+01,-2.195032924786863404e+00,9.899197333082604189e+00,1.862102573170958952e-01,4.616401195526123047e-01
-4.337741470336914062e+01,4.149433135986328125e+01,-2.187378605631124184e+00,9.899130725891630789e+00,1.777744947718636059e-01,4.421930313110351562e-01
-4.337741470336914062e+01,4.149433135986328125e+01,-2.187378605631124184e+00,9.899130725891630789e+00,1.777744947718636059e-01,4.421930313110351562e-01
-4.347300338745117188e+01,4.135204315185546875e+01,-2.179942116316414769e+00,9.898554681387738086e+00,1.727997891947062048e-01,4.346007406711578369e-01
-4.347300338745117188e+01,4.135204315185546875e+01,-2.179942116316414769e+00,9.898554681387738086e+00,1.727997891947062048e-01,4.346007406711578369e-01
-4.356649780273437500e+01,4.121076202392578125e+01,-2.172824811688633062e+00,9.897584846341311859e+00,1.714770807417759224e-01,4.153697490692138672e-01
-4.356649780273437500e+01,4.121076202392578125e+01,-2.172824811688633062e+00,9.897584846341311859e+00,1.714770807417759224e-01,4.153697490692138672e-01
-4.365909576416015625e+01,4.106863021850585938e+01,-2.165886500241529067e+00,9.896354532907253088e+00,1.733207543216448154e-01,4.008449912071228027e-01
-4.375157165527343750e+01,4.092439270019531250e+01,-2.159013162934167340e+00,9.894999599968729243e+00,1.777333355812385496e-01,3.855230510234832764e-01
-4.375157165527343750e+01,4.092439270019531250e+01,-2.159013162934167340e+00,9.894999599968729243e+00,1.777333355812385496e-01,3.855230510234832764e-01
-4.384565734863281250e+01,4.077511596679687500e+01,-2.152016644716297833e+00,9.893573212943929107e+00,1.845394945993915625e-01,4.125206172466278076e-01
-4.384565734863281250e+01,4.077511596679687500e+01,-2.152016644716297833e+00,9.893573212943929107e+00,1.845394945993915625e-01,4.125206172466278076e-01
-4.393410110473632812e+01,4.063246154785156250e+01,-2.145383711930756832e+00,9.892231515994385660e+00,1.925439912568787104e-01,3.858603537082672119e-01
-4.402260208129882812e+01,4.048720550537109375e+01,-2.138629368035299905e+00,9.890899261696782574e+00,2.020174894929189502e-01,3.887771070003509521e-01
-4.402260208129882812e+01,4.048720550537109375e+01,-2.138629368035299905e+00,9.890899261696782574e+00,2.020174894929189502e-01,3.887771070003509521e-01
-4.411086273193359375e+01,4.033970260620117188e+01,-2.131723214513335574e+00,9.889653974071272557e+00,2.122512845953745120e-01,4.026629328727722168e-01
-4.411086273193359375e+01,4.033970260620117188e+01,-2.131723214513335574e+00,9.889653974071272557e+00,2.122512845953745120e-01,4.026629328727722168e-01
-4.419681930541992188e+01,4.019340133666992188e+01,-2.124784534696963156e+00,9.888458005240828186e+00,2.228632194222560370e-01,3.995767831802368164e-01
