# dT,ddelta
-1.312007287845529113e-01,-3.678877808269614968e-01
-7.288888881351596183e-07,0.000000000000000000e+00
-1.343390932585369901e-01,-3.628350379618991428e-01
-7.463241497029926563e-07,0.000000000000000000e+00
-1.214570105562431945e-01,-3.407796123769860075e-01
-1.145840783757151593e-01,-3.040104926465301838e-01
-6.365709279143594301e-07,0.000000000000000000e+00
-1.059067377751354844e-01,-2.743219635621865771e-01
-5.883674963902407740e-07,0.000000000000000000e+00
-7.783293462157586662e-02,-2.305783376952870445e-01
-6.084578082115876807e-02,-1.924975037586575122e-01
-3.380278362774546963e-07,0.000000000000000000e+00
-3.844035914474935867e-02,-1.304229977088691705e-01
-2.135563642591264966e-07,0.000000000000000000e+00
-2.051715034698947671e-02,-4.015130936023403319e-03
-1.139835351104956374e-07,0.000000000000000000e+00
7.611512201090298024e-03,1.148091119112994163e-01
5.770575538639050039e-02,2.240144507589310330e-01
3.205855150789638230e-07,0.000000000000000000e+00
1.178785293299386416e-01,3.495783865356476006e-01
6.548770803416203989e-07,0.000000000000000000e+00
1.871818710771591676e-01,4.595366384383930969e-01
2.492382636484505309e-01,4.579471985723532201e-01
1.384643551205488876e-06,0.000000000000000000e+00
3.177967203932194340e-01,4.512887214705621486e-01
1.765527526953469817e-06,0.000000000000000000e+00
3.277271096868206168e-01,4.157158408672790850e-01
1.820696049481540513e-06,0.000000000000000000e+00
3.121787931519126591e-01,3.666591131646877444e-01
2.596335697245918950e-01,3.100407763466012101e-01
1.442391071859727703e-06,0.000000000000000000e+00
1.985402652335807594e-01,2.445456777950980043e-01
1.102995345059198939e-06,0.000000000000000000e+00
1.232492509437022044e-01,1.601244988124250757e-01
5.212863519330063200e-02,7.382438856641387881e-02
2.895981163208993792e-07,0.000000000000000000e+00
-2.275021052190739912e-02,-2.592132738504782097e-03
-1.263893559255713228e-07,0.000000000000000000e+00
-8.859914057113699171e-02,-8.259225290762339799e-02
-4.922147120445252710e-07,0.000000000000000000e+00
-1.490260813766977610e-01,-1.563541359757419924e-01
-1.958362262321530767e-01,-2.074486226537761158e-01
-1.087968391766391818e-06,0.000000000000000000e+00
-2.272426739515248650e-01,-2.468216454100405355e-01
-1.262452285766269000e-06,0.000000000000000000e+00
-2.417037160963003695e-01,-2.806216405555742033e-01
-2.432828737112965878e-01,-3.077293729989827309e-01
-1.351556552786625787e-06,0.000000000000000000e+00
-2.150666862801020596e-01,-3.094474424881824004e-01
-1.194808285642778856e-06,0.000000000000000000e+00
-1.994515370908347962e-01,-3.096533267074250140e-01
-1.108057939847029161e-06,0.000000000000000000e+00
-1.732124266855983308e-01,-2.810932750874767239e-01
-1.300580110455959448e-01,-2.155465740510426054e-01
-7.225351456030537634e-07,0.000000000000000000e+00
-9.576327414155538786e-02,-1.609803222667384459e-01
-5.320152346444118052e-07,0.000000000000000000e+00
-3.838054604987373164e-02,-9.865412275881918491e-02
5.994467267129988119e-03,-3.186360511487212888e-02
3.330359599207355359e-08,0.000000000000000000e+00
5.184429337259516268e-02,2.243634980106587462e-02
2.880222518819586242e-07,0.000000000000000000e+00
8.728563909588260561e-02,6.529207884846122134e-02
4.849175241905534506e-07,0.000000000000000000e+00
1.107288242220075269e-01,1.085961488638528816e-01
1.219452570903320487e-01,1.413747662681597017e-01
6.774664690345488793e-07,0.000000000000000000e+00
1.283755454255242068e-01,1.703554846197288808e-01
7.131935111925891135e-07,0.000000000000000000e+00
1.207533963073853522e-01,1.843246528904107784e-01
1.199042237599021177e-01,2.039798397280349895e-01
6.661271492736098310e-07,0.000000000000000000e+00
1.120765089397138259e-01,2.156692313835702202e-01
6.226438128975608777e-07,0.000000000000000000e+00
1.076377927244076549e-01,2.184108017406122260e-01
5.979844147629975737e-07,0.000000000000000000e+00
1.067799166714913928e-01,2.308003882716458399e-01
1.021864315957965452e-01,2.257366462684186337e-01
5.676959471956344316e-07,0.000000000000000000e+00
1.071978175492288576e-01,2.228049769364547072e-01
5.955401227719647750e-07,0.000000000000000000e+00
1.004501544216232500e-01,2.121839031849342971e-01
5.580533132820697517e-07,0.000000000000000000e+00
1.039612338667783575e-01,2.005559323406208572e-01
9.424504246328957446e-02,1.822202691904195593e-01
5.235774522271974263e-07,0.000000000000000000e+00
9.148607930969110402e-02,1.676010843770212033e-01
5.082531728817230032e-07,0.000000000000000000e+00
7.287079567761811649e-02,1.530656654753992374e-01
6.703349061311647539e-02,1.346278495178487855e-01
3.724039632224673824e-07,0.000000000000000000e+00
5.322203560461924443e-02,1.016042748420473152e-01
2.956763320294264474e-07,0.000000000000000000e+00
4.388385340335781981e-02,5.786480421787754125e-02
2.437978305347421326e-07,0.000000000000000000e+00
2.512763806572088088e-02,4.284554418193531333e-03
-2.169960433427708946e-03,-4.643413286877229318e-02
-1.205604505116752989e-08,0.000000000000000000e+00
-4.092743615155963743e-02,-8.871833734010736716e-02
-2.273733826219093146e-07,0.000000000000000000e+00
-8.071553398938391410e-02,-1.315206657388781619e-01
-1.173338460546180517e-01,-1.754861770440679924e-01
-6.518485889950298429e-07,0.000000000000000000e+00
-1.419540701141752681e-01,-1.957089812965689957e-01
-7.886293409975486668e-07,0.000000000000000000e+00
-1.680020611572602407e-01,-2.278593758519201207e-01
-9.333395986632631036e-07,0.000000000000000000e+00
-1.649989121610823117e-01,-2.391078107748467740e-01
-1.715730908833590362e-01,-2.550439966760395527e-01
-9.531734498913202458e-07,0.000000000000000000e+00
-1.585952853961083986e-01,-2.623988080643138709e-01
-8.810800242176064501e-07,0.000000000000000000e+00
-1.466115819739807757e-01,-2.638028737057450113e-01
-8.145042640350652619e-07,0.000000000000000000e+00
-1.310525985175392538e-01,-2.632242956855816440e-01
-1.126025022419055444e-01,-2.499788075141236299e-01
-6.255619369732734469e-07,0.000000000000000000e+00
-1.056906903068019488e-01,-2.512362872448520301e-01
-5.871672398294336404e-07,0.000000000000000000e+00
-7.973484623106791291e-02,-2.312514651809989552e-01
-4.429689060003738632e-07,0.000000000000000000e+00
-7.951482278604204978e-02,-2.207389180397409389e-01
-6.260985804550506240e-02,-2.033912721274212798e-01
-3.478281579427644488e-07,0.000000000000000000e+00
-6.193356276727873810e-02,-1.941094347353740368e-01
-3.440734364090758390e-07,0.000000000000000000e+00
-4.381399813819242262e-02,-1.706349550379480939e-01
-2.434097479131480668e-07,0.000000000000000000e+00
-4.954883886043315311e-02,-1.565722974982815263e-01
-3.789639190327764862e-02,-1.423116404422247738e-01
-2.105328106294379609e-07,0.000000000000000000e+00
-3.988381982676925119e-02,-1.315766377665866793e-01
-2.215755454115786449e-07,0.000000000000000000e+00
-3.316109727767579951e-02,-1.204462830819298669e-01
-3.115020948639690701e-02,-1.040375510128317693e-01
-1.730547344314103952e-07,0.000000000000000000e+00
-3.304744602249110041e-02,-9.655040719241184122e-02
-1.835959023699373915e-07,0.000000000000000000e+00
-2.671132035928919235e-02,-8.750750411531948991e-02
-1.483954001346710072e-07,0.000000000000000000e+00
-3.110583395254662431e-02,-8.208496763684423880e-02
-2.451267521272615380e-02,-7.558132618269673697e-02
-1.361798118715285000e-07,0.000000000000000000e+00
-3.055938325504797826e-02,-7.616124753843031558e-02
-1.697734078320856099e-07,0.000000000000000000e+00
-2.670551432783080381e-02,-7.576413396426021074e-02
-2.816100730698573029e-02,-7.502318343992897542e-02
-1.564483473326383489e-07,0.000000000000000000e+00
-3.059313570226568357e-02,-7.742238314198610083e-02
-1.699609217253872373e-07,0.000000000000000000e+00
-3.151827554546682286e-02,-8.051416670784503071e-02
-1.751005576644537598e-07,0.000000000000000000e+00
-3.342862229700482857e-02,-8.194550651115309337e-02
-3.728332422693464432e-02,-8.732849265579087361e-02
-2.071273971782083834e-07,0.000000000000000000e+00
-3.657942815880332876e-02,-9.048695755941062180e-02
-2.032179161060021499e-07,0.000000000000000000e+00
-4.049904080905553094e-02,-9.571191698816740312e-02
-2.249934211162596398e-07,0.000000000000000000e+00
-3.694969003700671051e-02,-9.616602754808876996e-02
-4.323617144625646613e-02,-1.022710358221570054e-01
-2.401984777744559096e-07,0.000000000000000000e+00
-3.995574516227756723e-02,-1.063649305845064397e-01
-2.219751285559290466e-07,0.000000000000000000e+00
-3.787752638749752876e-02,-1.051252508720127571e-01
-4.447386101843336936e-02,-1.116370785877885546e-01
-2.470744650540090959e-07,0.000000000000000000e+00
-3.740380502828127840e-02,-1.121249865696040404e-01
-2.077977623304860799e-07,0.000000000000000000e+00
-4.715788475833648796e-02,-1.212524851610946169e-01
-2.619867933706387930e-07,0.000000000000000000e+00
-3.473797703936326586e-02,-1.176669912115169830e-01
-4.362567471237616124e-02,-1.205810546612631762e-01
-2.423624398395496371e-07,0.000000000000000000e+00
-2.865272707875676783e-02,-1.209822513588233728e-01
-1.591809323242543428e-07,0.000000000000000000e+00
-2.214772529200159656e-02,-1.240904866960358677e-01
-1.230422347342496892e-07,0.000000000000000000e+00
-9.602909461409181446e-03,-1.232247374526930783e-01
-3.906855229061922952e-03,-1.245028490715819058e-01
-2.170433416326389420e-08,0.000000000000000000e+00
2.273801097189831477e-03,-1.243173429586876683e-01
1.263215920754845456e-08,0.000000000000000000e+00
4.282901038775432934e-03,-1.205233188309146053e-01
5.648985884873503061e-03,-1.204220031450571049e-01
3.138294762949911387e-08,0.000000000000000000e+00
5.443378445804669674e-03,-1.178776665471245183e-01
3.024082373404013424e-08,0.000000000000000000e+00
5.224079672008774544e-03,-1.175796442408049147e-01
2.902250384462234933e-08,0.000000000000000000e+00
4.417791678462679172e-03,-1.143815612536896453e-01
3.872384235852066592e-03,-1.117281853435226485e-01
2.151299000052731003e-08,0.000000000000000000e+00
3.639960956797194669e-03,-1.142937291304398223e-01
2.022189221628778455e-08,0.000000000000000000e+00
3.474625179504531314e-03,-1.118173469123633218e-01
1.930336585020953066e-08,0.000000000000000000e+00
3.587305541126462050e-03,-1.091911198853798975e-01
3.797655553429424291e-03,-1.074223467066649229e-01
2.109785818271703306e-08,0.000000000000000000e+00
3.968247268512636872e-03,-1.073016370471253089e-01
2.204569582442417186e-08,0.000000000000000000e+00
4.267572316858647685e-03,-1.079171665832191762e-01
2.370860313627431992e-08,0.000000000000000000e+00
4.404340505258230731e-03,-1.066085849687583714e-01
5.329994699582174533e-03,-1.174075259136590776e-01
2.961078049423804259e-08,0.000000000000000000e+00
4.151602042204438625e-03,-9.966371633868177649e-02
2.306432683729653377e-08,0.000000000000000000e+00
6.533886656888421296e-03,-1.046362720333066099e-01
3.629916783820519299e-08,0.000000000000000000e+00
5.418690818199956016e-03,-1.060058559851533994e-01
6.198836594868695204e-03,-1.068451334518844692e-01
3.443762219834667349e-08,0.000000000000000000e+00
6.094327916350561480e-03,-1.093312516067755230e-01
3.385718927439995696e-08,0.000000000000000000e+00
6.535286889403080224e-03,-1.098821055035515831e-01
6.962142074332100528e-03,-1.084097522467082630e-01
3.867815095981441686e-08,0.000000000000000000e+00
7.357660322004910824e-03,-1.117045649454327660e-01
4.087566396471231656e-08,0.000000000000000000e+00
7.776381214599781266e-03,-1.121028214574364829e-01
4.320187818596110674e-08,0.000000000000000000e+00
8.287352042030127208e-03,-1.123973753788410496e-01
8.615857310098617994e-03,-1.107097135543022581e-01
4.786535195977492663e-08,0.000000000000000000e+00
9.127516464473017788e-03,-1.124711078207385473e-01
5.070814323993033668e-08,0.000000000000000000e+00
9.521637042664288231e-03,-1.128253327551946572e-01
5.289768900684777009e-08,0.000000000000000000e+00
9.623158911313545172e-03,-1.106725207249713294e-01
1.016705566699999119e-02,-1.153111070068553456e-01
5.648303214034200437e-08,0.000000000000000000e+00
9.924298298745470870e-03,-1.128268593662228730e-01
5.513468431805890191e-08,0.000000000000000000e+00
1.095472490520582598e-02,-1.125805653356130170e-01
1.071643109520348247e-02,-1.183214049799971579e-01
5.953505882727583298e-08,0.000000000000000000e+00
2.442758773879560863e-02,-1.185301956682052738e-01
1.357080670061350247e-07,0.000000000000000000e+00
2.940696115760935148e-01,-1.368307842118374196e-01
1.633710987325454056e-06,0.000000000000000000e+00
1.154340263347153339e-01,-1.391067504296961133e-01
3.264818520945872438e-01,-1.554784855726749904e-01
1.813774427872338890e-06,0.000000000000000000e+00
1.122196782399859094e-01,-1.544497696970202616e-01
6.234391933257477092e-07,0.000000000000000000e+00
1.173393610308118284e-01,-1.546079343819437013e-01
6.518817180500846575e-07,0.000000000000000000e+00
1.059008094548979928e-02,-1.480329666593484250e-01
2.184992058623103084e-02,-1.474330309875010458e-01
1.213874473160458933e-07,0.000000000000000000e+00
-6.910392836963208385e-03,-1.401438196071698450e-01
-3.839085715995338433e-08,0.000000000000000000e+00
1.212962347811596953e-02,-1.206640010082346559e-01
1.899208421536069391e-02,-1.023805912724592981e-01
1.055106182978882146e-07,0.000000000000000000e+00
2.493179242415988206e-02,-7.669515984011221477e-02
1.385091888406186911e-07,0.000000000000000000e+00
2.735198832694019089e-02,-5.301737235795661585e-02
1.519546474759714272e-07,0.000000000000000000e+00
1.711553569120755069e-02,-3.207980243994934533e-02
9.508578091566022295e-08,0.000000000000000000e+00
8.443333509185191321e-03,-1.411487291844218395e-02
-3.694494467218478739e-03,2.660367881717612404e-03
-2.052511632877340730e-08,0.000000000000000000e+00
-1.249840267649598990e-02,1.701928564082355599e-02
-6.943518399138426389e-08,0.000000000000000000e+00
-2.176239491748915844e-02,2.230465478347959385e-02
-2.541715521540144351e-02,2.997076930267780770e-02
-1.412049616122956763e-07,0.000000000000000000e+00
-2.456048688459916418e-02,3.553064796351160237e-02
-1.364463916853075887e-07,0.000000000000000000e+00
-2.252547218282996422e-02,3.651878692206567134e-02
-1.251408171532020219e-07,0.000000000000000000e+00
-1.956862646051160670e-02,3.498789886759307022e-02
-1.577210776715076701e-02,3.589851858303086396e-02
-8.762172931664480302e-08,0.000000000000000000e+00
-1.044917024196623245e-02,3.173923792947272449e-02
-5.805062264219174040e-08,0.000000000000000000e+00
-8.397651552977114520e-03,2.722856988524868793e-02
-3.520960629746494597e-03,2.387918927432702842e-02
-1.956052403384589411e-08,0.000000000000000000e+00
-1.431762953872650623e-03,1.770367721924820392e-02
-7.954195635484495597e-09,0.000000000000000000e+00
2.445067452763738380e-03,5.048851158569178654e-03
1.358363282966124075e-08,0.000000000000000000e+00
4.064660582221713003e-03,-3.630193336828790862e-03
9.156350017669456776e-03,-1.131872908819026025e-02
5.086820409339054549e-08,0.000000000000000000e+00
1.432005448430001548e-02,-2.132151409766774863e-02
7.955541642123975521e-08,0.000000000000000000e+00
1.752863601574006225e-02,-3.294774186945390038e-02
9.738077011434143060e-08,0.000000000000000000e+00
2.163413872512259806e-02,-4.775728400698009413e-02
2.623280855610088391e-02,-6.474013956258642399e-02
1.457363479895334990e-07,0.000000000000000000e+00
3.366824542248153529e-02,-8.873231023454469790e-02
1.870447699503507977e-07,0.000000000000000000e+00
4.039833580496421384e-02,-1.043478882763411442e-01
2.244339519785754078e-07,0.000000000000000000e+00
5.280456518654136344e-02,-1.147258296937569977e-01
6.575561673703017584e-02,-1.333233744621922789e-01
3.653053221031044018e-07,0.000000000000000000e+00
7.016869599002772961e-02,-1.447277047909235892e-01
3.898239231414635242e-07,0.000000000000000000e+00
7.663093896846662201e-02,-1.476957501680697948e-01
8.344455695752373003e-02,-1.511674464690131170e-01
4.635759304205677722e-07,0.000000000000000000e+00
8.306775154005574535e-02,-1.590076847723977116e-01
4.614849447026614371e-07,0.000000000000000000e+00
8.221725106173777275e-02,-1.599687084374759594e-01
4.567599687366197259e-07,0.000000000000000000e+00
8.027288113019864779e-02,-1.549043460140973882e-01
7.970424237992296268e-02,-1.542508322974776858e-01
4.427964078734802911e-07,0.000000000000000000e+00
7.275188804027749034e-02,-1.500419844701894601e-01
4.041749115946124959e-07,0.000000000000000000e+00
7.418100096929641785e-02,-1.443858966352379314e-01
6.537773095906113108e-02,-1.363821434130635391e-01
3.632053088842290833e-07,0.000000000000000000e+00
6.491617026954110692e-02,-1.347602426166133460e-01
3.606433873759584685e-07,0.000000000000000000e+00
5.993171943479286279e-02,-1.263950427255008946e-01
3.329521477968278020e-07,0.000000000000000000e+00
5.553308009820789870e-02,-1.138143654836373808e-01
5.251446091231737334e-02,-1.119077625715225732e-01
2.917436695004660407e-07,0.000000000000000000e+00
4.617169976806889675e-02,-1.023280612798369016e-01
2.565080176042400240e-07,0.000000000000000000e+00
4.506659563232456867e-02,-9.322293032192202622e-02
2.503685841981351246e-07,0.000000000000000000e+00
3.921933110130754185e-02,-8.812181762727355760e-02
3.686426511195217692e-02,-8.133227710409030031e-02
2.047991248810276943e-07,0.000000000000000000e+00
3.344967559684164371e-02,-7.128001399850925068e-02
1.858304982116365522e-07,0.000000000000000000e+00
3.144346876573500538e-02,-6.289095332313032749e-02
1.746849664918670442e-07,0.000000000000000000e+00
2.547211201930632551e-02,-6.425180471809344152e-02
2.407841678190580925e-02,-5.330680271680710014e-02
1.337674526702414823e-07,0.000000000000000000e+00
2.591456648440570998e-02,-2.075200439371621686e-02
1.439690144877658895e-07,0.000000000000000000e+00
1.906436248784032506e-02,2.143078706789980359e-02
1.059125370739266714e-07,0.000000000000000000e+00
2.569083087727852543e-03,6.273591626251573405e-02
-2.560382010809159059e-02,1.042154163037378733e-01
-1.422427342578913567e-07,0.000000000000000000e+00
-6.174570900067677393e-02,1.481786171088600446e-01
-3.430298101125828225e-07,0.000000000000000000e+00
-9.570163248321245097e-02,1.783724650493395680e-01
-1.295683690501814311e-01,2.298350103258170463e-01
-7.198173196387713801e-07,0.000000000000000000e+00
-1.497297809659223211e-01,2.727744951376842586e-01
-8.318274957730409369e-07,0.000000000000000000e+00
-1.756829658938099947e-01,3.138488923492666061e-01
-9.760110539214217340e-07,0.000000000000000000e+00
-1.883764670020562915e-01,3.421093668746023608e-01
-2.023672190365297108e-01,3.691206226062233586e-01
-1.124250267880988474e-06,0.000000000000000000e+00
-2.053403578085130632e-01,3.918917399164112414e-01
-1.140773428498498276e-06,0.000000000000000000e+00
-2.042405168803815285e-01,4.132900209053533280e-01
-1.954637929975286403e-01,4.280915815678548730e-01
-1.085897624597542688e-06,0.000000000000000000e+00
-1.821809305161847803e-01,4.287937684692821882e-01
-1.012110657783171774e-06,0.000000000000000000e+00
-1.761542920684575075e-01,4.394373570048390465e-01
-9.786295190883365080e-07,0.000000000000000000e+00
-1.557782394989479235e-01,4.369365260933951722e-01
-1.454325200850675737e-01,4.303970176527963099e-01
-8.079491478629741152e-07,0.000000000000000000e+00
-1.253692442569787069e-01,4.125876774121468582e-01
-6.964919321839069255e-07,0.000000000000000000e+00
-1.187336318984766326e-01,4.053174822775756914e-01
-6.596276233561404467e-07,0.000000000000000000e+00
-9.150216094888502516e-02,3.768877149992088671e-01
-8.905837155952361917e-02,3.566140850608006674e-01
-4.947631582208344980e-07,0.000000000000000000e+00
-6.852153395772719868e-02,3.372847219695673249e-01
-3.806730736188868036e-07,0.000000000000000000e+00
-4.195779992249432100e-02,3.170388039027966509e-01
-1.099719547995453572e-02,2.899183353712196376e-01
-6.109389660835518043e-08,0.000000000000000000e+00
1.127900959244226842e-02,2.643134750177930092e-01
6.266081542527501824e-08,0.000000000000000000e+00
2.717254850114203535e-02,2.461826351443588135e-01
1.509577643443726913e-07,0.000000000000000000e+00
3.428111830056507214e-02,2.285638317544896048e-01
3.418880784892136537e-02,2.062566914260849371e-01
1.899357088275266392e-07,0.000000000000000000e+00
3.003554311780259889e-02,1.903523051476823380e-01
1.668632010343173988e-07,0.000000000000000000e+00
2.593166268583524392e-02,1.854012797993813688e-01
1.440639926797437909e-07,0.000000000000000000e+00
1.826293500803016778e-02,1.699876317082960053e-01
1.468420525113089958e-02,1.674233321802354457e-01
8.157790137852671819e-08,0.000000000000000000e+00
1.022037076024717717e-02,1.650098261626965768e-01
5.677952136240449477e-08,0.000000000000000000e+00
8.792877819417677099e-03,1.604068593919632246e-01
4.884904980517745798e-08,0.000000000000000000e+00
8.056242266710200717e-03,1.548830280777398760e-01
8.759159141100147927e-03,1.560334679825161330e-01
4.866147623738825700e-08,0.000000000000000000e+00
9.685228236815113245e-03,1.548720422193752000e-01
5.380652451369982714e-08,0.000000000000000000e+00
1.113461088971534618e-02,1.549954192770163497e-01
1.242632044296254623e-02,1.576554217848888939e-01
6.903438654060067847e-08,0.000000000000000000e+00
1.391823708477429866e-02,1.479236790993376793e-01
7.732311041452888389e-08,0.000000000000000000e+00
1.586160242103840101e-02,1.364405882133646331e-01
1.562176914513824233e-02,1.263286372978369154e-01
8.678663482308834887e-08,0.000000000000000000e+00
1.464223702235534219e-02,1.156596886384177181e-01
8.134530965486774789e-08,0.000000000000000000e+00
1.274611307539030847e-02,1.060155112864516469e-01
7.081134567599178808e-08,0.000000000000000000e+00
9.948501989646973964e-03,9.730295314260214989e-02
7.571241415055274260e-03,9.664506031435982081e-02
4.206191089872746147e-08,0.000000000000000000e+00
4.844019197552951184e-03,9.322202677316676622e-02
2.691106920638119959e-08,0.000000000000000000e+00
4.189548329534831250e-03,9.011084161384477764e-02
2.327513876076992005e-08,0.000000000000000000e+00
2.263525092036838826e-01,1.080091535546348624e-01
5.093329519598107646e-01,1.397323325982392783e-01
2.829604804632790405e-06,0.000000000000000000e+00
3.440336194622473087e-01,1.565897370737659444e-01
1.911287268729910949e-06,0.000000000000000000e+00
1.912596891589846138e-01,1.548313277276468225e-01
1.062547926033996504e-06,0.000000000000000000e+00
6.744308548146532578e-02,1.702289349892811832e-01
-1.845091646920093975e-02,1.670554545858009277e-01
-1.025066045934330816e-07,0.000000000000000000e+00
-3.240318199363573237e-02,1.741877254866422420e-01
-1.800166779530876227e-07,0.000000000000000000e+00
-3.804187676338943724e-02,1.804501791524276699e-01
-2.113425850991390575e-07,0.000000000000000000e+00
-1.002135456411867853e-02,1.810051369484658168e-01
2.387957698850584620e-02,1.812422865946981820e-01
1.326638882082065152e-07,0.000000000000000000e+00
5.457081600732244242e-02,1.789229221786120538e-01
3.031695158806080315e-07,0.000000000000000000e+00
7.349308673526011582e-02,1.817377660746029300e-01
9.553849665728253449e-02,1.806472863917399363e-01
5.307642089724673440e-07,0.000000000000000000e+00
1.008676647635070589e-01,1.792735109461249254e-01
5.603728023273468750e-07,0.000000000000000000e+00
9.849409089449784327e-02,1.709182520102228708e-01
5.471863545603028456e-07,0.000000000000000000e+00
1.023965056511422222e-01,1.460865807417097151e-01
9.104210497139497704e-02,1.144330928503051181e-01
5.057835011923472734e-07,0.000000000000000000e+00
7.712104353500420784e-02,8.585675556708749490e-02
4.284478619109854947e-07,0.000000000000000000e+00
4.904932252268179305e-02,6.019443074700703278e-02
2.724947226195872929e-07,0.000000000000000000e+00
2.454919471381600271e-02,3.115790918010730159e-02
-9.265913712946938219e-04,6.180898369054221853e-03
-5.148459436554730928e-09,0.000000000000000000e+00
-2.287199995598954150e-02,-1.572840702463162987e-02
-1.270659605312474127e-07,0.000000000000000000e+00
-4.489266642832140386e-02,-3.300647207089557611e-02
-4.953017802838965977e-02,-5.198564519234144532e-02
-2.751647409926505361e-07,0.000000000000000000e+00
-5.725674694635474182e-02,-6.267904043325278618e-02
-3.180912713784955770e-07,0.000000000000000000e+00
-5.948248964739999423e-02,-7.286218839522989876e-02
-3.304564399897458316e-07,0.000000000000000000e+00
-5.725445978893434207e-02,-8.408657801334123993e-02
-5.151742460511588018e-02,-1.044160964313020634e-01
-2.862045586637940175e-07,0.000000000000000000e+00
-5.021703070381133838e-02,-1.152240222917384760e-01
-2.789819542048377343e-07,0.000000000000000000e+00
-5.538014958670622878e-02,-1.352435549364386369e-01
-3.076657886791345220e-07,0.000000000000000000e+00
-5.615237517764826158e-02,-1.414071919116861864e-01
-6.629517240686055857e-02,-1.475266150465989745e-01
-3.683027341438993574e-07,0.000000000000000000e+00
-7.189859138568011065e-02,-1.484560559739549201e-01
-3.994343994451199364e-07,0.000000000000000000e+00
-7.436855665748365318e-02,-1.405754286275651133e-01
-4.131563521858616639e-07,0.000000000000000000e+00
-6.972579561833475159e-02,-1.285784656170962936e-01
-6.151017019019600074e-02,-1.121137408596310781e-01
-3.417191168919586630e-07,0.000000000000000000e+00
-4.800960461891212727e-02,-9.204167146702746383e-02
-2.667185430849094985e-07,0.000000000000000000e+00
-3.350813695779941703e-02,-6.996256686231383526e-03
-1.861552814674816148e-07,0.000000000000000000e+00
-1.779539430140919531e-02,1.374390691236793138e-01
2.771700929821013792e-02,3.104580140522068543e-01
1.539830790653340387e-07,0.000000000000000000e+00
-4.000000000000000000e+00,4.624012789766887566e-01
-2.360828801729142334e+00,0.000000000000000000e+00
-3.159475898295798668e+00,5.887354566701967773e-01
-4.000000000000000000e+00,7.105497878475475204e-01
-4.000000000000000000e+00,0.000000000000000000e+00
-3.999999999999999112e+00,6.799857501784314362e-01
-4.000000000000000888e+00,0.000000000000000000e+00
-4.000000000000000888e+00,6.578996090027072752e-01
-4.000000000000000888e+00,0.000000000000000000e+00
4.000000000000000888e+00,5.992761150620945498e-01
4.000000000000000888e+00,5.120158725506653852e-01
4.000000000000000888e+00,0.000000000000000000e+00
4.000000000000000888e+00,4.210508696739376222e-01
4.000000000000000000e+00,0.000000000000000000e+00
3.999999999999998668e+00,3.057549945042425943e-01
4.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+00,1.692252524229859167e-01
3.999999999999999112e+00,3.905185684323631001e-02
4.000000000000000888e+00,0.000000000000000000e+00
4.000000000000000888e+00,-7.461064791554894438e-02
4.000000000000000888e+00,0.000000000000000000e+00
4.000000000000000888e+00,-1.847195093190853732e-01
3.999999999999997780e+00,0.000000000000000000e+00
3.999999999999997780e+00,-2.785141792772768965e-01
3.999999999999997780e+00,-3.510643880235503334e-01
3.999999999999997780e+00,0.000000000000000000e+00
3.999999999999997780e+00,-4.381332123515879751e-01
3.999999999999997780e+00,0.000000000000000000e+00
-3.999999999999997780e+00,-4.753752823429630014e-01
-9.512344201019762302e-02,0.000000000000000000e+00
-3.999999999999997780e+00,-5.168318461677839926e-01
-3.999999999999997780e+00,-5.358834620116811331e-01
-3.999999999999997780e+00,0.000000000000000000e+00
-3.999999999999997780e+00,-5.298615964577187976e-01
-3.999999999999997780e+00,0.000000000000000000e+00
-4.000000000000000888e+00,-4.951274347168049816e-01
-4.000000000000000888e+00,0.000000000000000000e+00
-4.000000000000000888e+00,-4.469773973057283856e-01
-4.000000000000000888e+00,-3.822953323606027576e-01
-4.000000000000000888e+00,0.000000000000000000e+00
-4.000000000000000000e+00,-2.991877027841614578e-01
-3.904876557989800823e+00,0.000000000000000000e+00
-4.000000000000000000e+00,-2.376785485016477684e-01
-9.431922220363458953e-01,0.000000000000000000e+00
6.974009547226391881e-01,-1.787976352708005312e-01
2.788572081916020018e+00,-1.169615723040945410e-01
1.549195953083615240e-05,0.000000000000000000e+00
4.000000000000000000e+00,-5.640466876640493066e-02
4.051775162804461261e-01,0.000000000000000000e+00
3.786235323402173503e+00,-1.076252988345197115e-02
2.103452382690162992e-05,0.000000000000000000e+00
2.783708012468742776e+00,2.661560756726105703e-02
1.587082902988006028e+00,5.974937283614381589e-02
8.816992339011342494e-06,0.000000000000000000e+00
6.545252260685835433e-01,9.170881576842579430e-02
3.636231055148542168e-06,0.000000000000000000e+00
3.121652031491395363e-02,1.142763228208637516e-01
1.734241500406241698e-07,0.000000000000000000e+00
-3.286853583486723518e-01,1.301537363615143383e-01
-4.498343436755175562e-01,1.435636553672181570e-01
-2.499055659632709592e-06,0.000000000000000000e+00
-4.146321493512503120e-01,1.507499292769283461e-01
-2.303499144207243887e-06,0.000000000000000000e+00
-3.145240020032788464e-01,1.505477851990420779e-01
-1.747345858282844944e-06,0.000000000000000000e+00
-1.725649099896447991e-01,1.402433453993288948e-01
-5.117612080182409873e-02,1.286948944518417903e-01
-2.843048768630396239e-07,0.000000000000000000e+00
