0.000000000000000000e+00,9.999999999999999547e-08,9.999999999999999547e-08,9.999999999999999547e-08,9.999999999999999547e-08,9.999999999999999547e-08,9.999999999999999547e-08,9.999999999999999547e-08,9.999999999999999547e-08
0.000000000000000000e+00,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03
