timestamp      ,X         ,Y        ,phi      ,v_x      ,v_y      ,r        ,T        ,delta    ,dT       ,ddelta
1678704506.263 ,41.88425  ,15.61822 ,-2.09872 ,23.20964 ,0.57670  ,-1.14531 ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704506.273 ,41.67178  ,15.25322 ,-2.11889 ,23.20354 ,0.51458  ,-1.09392 ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704506.283 ,41.67178  ,15.25322 ,-2.11889 ,23.20354 ,0.51458  ,-1.09392 ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704506.293 ,41.44841  ,14.88867 ,-2.13947 ,23.20413 ,0.47645  ,-0.96658 ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704506.303 ,41.44841  ,14.88867 ,-2.13947 ,23.20413 ,0.47645  ,-0.96658 ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704506.313 ,41.44841  ,14.88867 ,-2.13947 ,23.20413 ,0.47645  ,-0.96658 ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704506.323 ,41.44841  ,14.88867 ,-2.13947 ,23.20413 ,0.47645  ,-0.96658 ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704506.333 ,41.18002  ,14.47456 ,-2.16365 ,23.20724 ,0.45787  ,-0.99870 ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704506.343 ,40.86753  ,14.00770 ,-2.19154 ,23.22098 ,0.70919  ,-1.43651 ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704506.353 ,40.86753  ,14.00770 ,-2.19154 ,23.22098 ,0.70919  ,-1.43651 ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704506.363 ,40.60696  ,13.64051 ,-2.21424 ,23.22547 ,0.63744  ,-1.23554 ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704506.373 ,40.60696  ,13.64051 ,-2.21424 ,23.22547 ,0.63744  ,-1.23554 ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704506.383 ,40.60696  ,13.64051 ,-2.21424 ,23.22547 ,0.63744  ,-1.23554 ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704506.393 ,40.08305  ,12.94693 ,-2.25719 ,23.21879 ,0.76275  ,-1.16146 ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704506.403 ,40.08305  ,12.94693 ,-2.25719 ,23.21879 ,0.76275  ,-1.16146 ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704506.413 ,39.81357  ,12.60462 ,-2.27793 ,23.20632 ,0.88689  ,-1.13636 ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704506.423 ,39.81357  ,12.60462 ,-2.27793 ,23.20632 ,0.88689  ,-1.13636 ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704506.433 ,39.81357  ,12.60462 ,-2.27793 ,23.20632 ,0.88689  ,-1.13636 ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704506.443 ,39.54235  ,12.27977 ,-2.29812 ,23.21064 ,0.73616  ,-1.08445 ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704506.453 ,39.25699  ,11.95550 ,-2.31826 ,23.20470 ,0.61741  ,-1.07462 ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704506.463 ,39.25699  ,11.95550 ,-2.31826 ,23.20470 ,0.61741  ,-1.07462 ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704506.473 ,38.96206  ,11.63624 ,-2.33821 ,23.19927 ,0.52670  ,-1.07626 ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704506.483 ,38.96206  ,11.63624 ,-2.33821 ,23.19927 ,0.52670  ,-1.07626 ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704506.493 ,38.96206  ,11.63624 ,-2.33821 ,23.19927 ,0.52670  ,-1.07626 ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704506.503 ,38.37388  ,11.04006 ,-2.37742 ,23.20552 ,0.44105  ,-1.04962 ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704506.513 ,38.37388  ,11.04006 ,-2.37742 ,23.20552 ,0.44105  ,-1.04962 ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704506.523 ,38.06813  ,10.74335 ,-2.39782 ,23.21627 ,0.61647  ,-1.10296 ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704506.533 ,38.06813  ,10.74335 ,-2.39782 ,23.21627 ,0.61647  ,-1.10296 ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704506.543 ,38.06813  ,10.74335 ,-2.39782 ,23.21627 ,0.61647  ,-1.10296 ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704506.553 ,37.75689  ,10.44879 ,-2.41793 ,23.21035 ,0.75430  ,-1.04251 ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704506.563 ,37.75689  ,10.44879 ,-2.41793 ,23.21035 ,0.75430  ,-1.04251 ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704506.573 ,37.42334  ,10.15052 ,-2.43919 ,23.22165 ,0.63474  ,-0.73042 ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704506.583 ,37.42334  ,10.15052 ,-2.43919 ,23.22165 ,0.63474  ,-0.73042 ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704506.593 ,37.42334  ,10.15052 ,-2.43919 ,23.22165 ,0.63474  ,-0.73042 ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704506.603 ,37.42334  ,10.15052 ,-2.43919 ,23.22165 ,0.63474  ,-0.73042 ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704506.613 ,36.90266  , 9.72005 ,-2.47080 ,23.22438 ,0.49283  ,-1.20382 ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704506.623 ,36.42080  , 9.34672 ,-2.49963 ,23.22921 ,0.43388  ,-1.08211 ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704506.633 ,36.42080  , 9.34672 ,-2.49963 ,23.22921 ,0.43388  ,-1.08211 ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704506.643 ,36.42080  , 9.34672 ,-2.49963 ,23.22921 ,0.43388  ,-1.08211 ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704506.653 ,35.92580  , 8.97582 ,-2.52933 ,23.24532 ,0.69107  ,-1.30169 ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704506.663 ,35.92580  , 8.97582 ,-2.52933 ,23.24532 ,0.69107  ,-1.30169 ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704506.673 ,35.92580  , 8.97582 ,-2.52933 ,23.24532 ,0.69107  ,-1.30169 ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704506.683 ,35.49192  , 8.67175 ,-2.55499 ,23.25398 ,0.58777  ,-1.06976 ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704506.693 ,35.49192  , 8.67175 ,-2.55499 ,23.25398 ,0.58777  ,-1.06976 ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704506.703 ,35.02592  , 8.36607 ,-2.58148 ,23.24485 ,0.49963  ,-1.03240 ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704506.713 ,35.02592  , 8.36607 ,-2.58148 ,23.24485 ,0.49963  ,-1.03240 ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704506.723 ,35.02592  , 8.36607 ,-2.58148 ,23.24485 ,0.49963  ,-1.03240 ,0.00000  ,0.00000  ,0.00000  ,0.00000
