timestamp,X,Y,phi,v_x,v_y,r,T,delta,dT,ddelta
1678700050.382, 0.26778, 11.62539, 1.34166, -0.00104, -0.25370, -0.00050, ,,,
1678700050.392, 0.26018, 11.62719, 1.34167, 0.00088, 0.23924, 0.00036, ,,,
1678700050.402, 0.26018, 11.62719, 1.34167, 0.00088, 0.23924, 0.00036, ,,,
1678700050.412, 0.26018, 11.62719, 1.34167, 0.00088, 0.23924, 0.00036, ,,,
1678700050.422, 0.26656, 11.62569, 1.34166, -0.00094, -0.21176, -0.00026, ,,,
1678700050.432, 0.26656, 11.62569, 1.34166, -0.00094, -0.21176, -0.00026, ,,,
1678700050.442, 0.26656, 11.62569, 1.34166, -0.00094, -0.21176, -0.00026, ,,,
1678700050.452, 0.26656, 11.62569, 1.34166, -0.00094, -0.21176, -0.00026, ,,,
1678700050.462, 0.25633, 11.62810, 1.34168, 0.00093, 0.29180, 0.00053, ,,,
1678700050.472, 0.25633, 11.62810, 1.34168, 0.00093, 0.29180, 0.00053, ,,,
1678700050.482, 0.26683, 11.62563, 1.34166, -0.00084, -0.28817, -0.00073, ,,,
1678700050.492, 0.26683, 11.62563, 1.34166, -0.00084, -0.28817, -0.00073, ,,,
1678700050.502, 0.26683, 11.62563, 1.34166, -0.00084, -0.28817, -0.00073, ,,,
1678700050.512, 0.26683, 11.62563, 1.34166, -0.00084, -0.28817, -0.00073, ,,,
1678700050.522, 0.25885, 11.62750, 1.34167, 0.00099, 0.24407, 0.00035, ,,,
1678700050.532, 0.25885, 11.62750, 1.34167, 0.00099, 0.24407, 0.00035, ,,,
1678700050.542, 0.26697, 11.62557, 1.34166, -0.00084, -0.25070, -0.00044, ,,,
1678700050.552, 0.26697, 11.62557, 1.34166, -0.00084, -0.25070, -0.00044, ,,,
1678700050.562, 0.26697, 11.62557, 1.34166, -0.00084, -0.25070, -0.00044, ,,,
1678700050.572, 0.26697, 11.62557, 1.34166, -0.00084, -0.25070, -0.00044, ,,,
1678700050.582, 0.25865, 11.62752, 1.34167, 0.00106, 0.25234, 0.00039, ,,,
1678700050.592, 0.26490, 11.62603, 1.34166, -0.00077, -0.20886, -0.00028, ,,,
1678700050.602, 0.26490, 11.62603, 1.34166, -0.00077, -0.20886, -0.00028, ,,,
1678700050.612, 0.26490, 11.62603, 1.34166, -0.00077, -0.20886, -0.00028, ,,,
1678700050.622, 0.26490, 11.62603, 1.34166, -0.00077, -0.20886, -0.00028, ,,,
1678700050.632, 0.25741, 11.62778, 1.34167, 0.00110, 0.23825, 0.00038, ,,,
1678700050.642, 0.25741, 11.62778, 1.34167, 0.00110, 0.23825, 0.00038, ,,,
1678700050.652, 0.26478, 11.62602, 1.34166, -0.00078, -0.23301, -0.00041, ,,,
1678700050.662, 0.26478, 11.62602, 1.34166, -0.00078, -0.23301, -0.00041, ,,,
1678700050.672, 0.26478, 11.62602, 1.34166, -0.00078, -0.23301, -0.00041, ,,,
1678700050.682, 0.26478, 11.62602, 1.34166, -0.00078, -0.23301, -0.00041, ,,,
1678700050.692, 0.25786, 11.62764, 1.34167, 0.00110, 0.22560, 0.00032, ,,,
1678700050.702, 0.25786, 11.62764, 1.34167, 0.00110, 0.22560, 0.00032, ,,,
1678700050.712, 0.26548, 11.62582, 1.34165, -0.00079, -0.24023, -0.00050, ,,,
1678700050.722, 0.26548, 11.62582, 1.34165, -0.00079, -0.24023, -0.00050, ,,,
1678700050.732, 0.26548, 11.62582, 1.34165, -0.00079, -0.24023, -0.00050, ,,,
1678700050.742, 0.25793, 11.62758, 1.34166, 0.00110, 0.23748, 0.00041, ,,,
1678700050.752, 0.25793, 11.62758, 1.34166, 0.00110, 0.23748, 0.00041, ,,,
1678700050.762, 0.26477, 11.62595, 1.34165, -0.00078, -0.22339, -0.00042, ,,,
1678700050.772, 0.26477, 11.62595, 1.34165, -0.00078, -0.22339, -0.00042, ,,,
1678700050.782, 0.26477, 11.62595, 1.34165, -0.00078, -0.22339, -0.00042, ,,,
1678700050.792, 0.26477, 11.62595, 1.34165, -0.00078, -0.22339, -0.00042, ,,,
1678700050.802, 0.25700, 11.62778, 1.34167, 0.00098, 0.24416, 0.00042, ,,,
1678700050.812, 0.25700, 11.62778, 1.34167, 0.00098, 0.24416, 0.00042, ,,,
1678700050.822, 0.26543, 11.62578, 1.34165, -0.00088, -0.25543, -0.00060, ,,,
1678700050.832, 0.26543, 11.62578, 1.34165, -0.00088, -0.25543, -0.00060, ,,,
1678700050.842, 0.26543, 11.62578, 1.34165, -0.00088, -0.25543, -0.00060, ,,,
1678700050.852, 0.26543, 11.62578, 1.34165, -0.00088, -0.25543, -0.00060, ,,,
1678700050.862, 0.25733, 11.62769, 1.34166, 0.00094, 0.24921, 0.00046, ,,,
1678700050.872, 0.25733, 11.62769, 1.34166, 0.00094, 0.24921, 0.00046, ,,,
1678700050.882, 0.26495, 11.62589, 1.34165, -0.00091, -0.23941, -0.00049, ,,,
1678700050.892, 0.26495, 11.62589, 1.34165, -0.00091, -0.23941, -0.00049, ,,,
1678700050.902, 0.26495, 11.62589, 1.34165, -0.00091, -0.23941, -0.00049, ,,,
1678700050.912, 0.26495, 11.62589, 1.34165, -0.00091, -0.23941, -0.00049, ,,,
1678700050.922, 0.25724, 11.62772, 1.34166, 0.00093, 0.24190, 0.00040, ,,,
1678700050.932, 0.25724, 11.62772, 1.34166, 0.00093, 0.24190, 0.00040, ,,,
1678700051.937, -0.00063, 0.00003, 1.57078, -0.00035, 0.01883, -0.00055, ,,,
1678700051.942, -0.00063, 0.00003, 1.57078, -0.00035, 0.01883, -0.00055, ,,,
1678700051.952, -0.00063, 0.00003, 1.57078, -0.00035, 0.01883, -0.00055, ,,,
1678700051.962, -0.00063, 0.00003, 1.57078, -0.00035, 0.01883, -0.00055, ,,,
1678700051.972, 0.00700, 0.00007, 1.57087, -0.00298, -0.22108, 0.00333, ,,,
1678700051.982, 0.00700, 0.00007, 1.57087, -0.00298, -0.22108, 0.00333, ,,,
1678700051.992, -0.00041, 0.00016, 1.57084, -0.00066, 0.22516, -0.00097, ,,,
1678700052.2, -0.00041, 0.00016, 1.57084, -0.00066, 0.22516, -0.00097, ,,,
1678700052.12, -0.00041, 0.00016, 1.57084, -0.00066, 0.22516, -0.00097, ,,,
1678700052.22, -0.00041, 0.00016, 1.57084, -0.00066, 0.22516, -0.00097, ,,,
1678700052.32, 0.00803, 0.00024, 1.57086, -0.00068, -0.25887, 0.00035, ,,,
1678700052.42, -0.00137, 0.00031, 1.57084, -0.00050, 0.26958, -0.00059, ,,,
1678700052.52, -0.00137, 0.00031, 1.57084, -0.00050, 0.26958, -0.00059, ,,,
1678700052.62, -0.00137, 0.00031, 1.57084, -0.00050, 0.26958, -0.00059, ,,,
1678700052.72, -0.00137, 0.00031, 1.57084, -0.00050, 0.26958, -0.00059, ,,,
1678700052.82, -0.00137, 0.00031, 1.57084, -0.00050, 0.26958, -0.00059, ,,,
1678700052.92, 0.00624, 0.00036, 1.57085, -0.00045, -0.23562, 0.00053, ,,,
1678700052.102, -0.00129, 0.00040, 1.57084, -0.00028, 0.23704, -0.00055, ,,,
1678700052.112, -0.00129, 0.00040, 1.57084, -0.00028, 0.23704, -0.00055, ,,,
1678700052.122, -0.00129, 0.00040, 1.57084, -0.00028, 0.23704, -0.00055, ,,,
1678700052.132, -0.00129, 0.00040, 1.57084, -0.00028, 0.23704, -0.00055, ,,,
1678700052.142, -0.00129, 0.00040, 1.57084, -0.00028, 0.23704, -0.00055, ,,,
1678700052.152, 0.00484, 0.00042, 1.57085, -0.00024, -0.20228, 0.00043, ,,,
1678700052.162, -0.00428, 0.00044, 1.57083, -0.00012, 0.27102, -0.00057, ,,,
1678700052.172, -0.00428, 0.00044, 1.57083, -0.00012, 0.27102, -0.00057, ,,,
1678700052.182, -0.00428, 0.00044, 1.57083, -0.00012, 0.27102, -0.00057, ,,,
1678700052.192, -0.00428, 0.00044, 1.57083, -0.00012, 0.27102, -0.00057, ,,,
1678700052.202, 0.00402, 0.00045, 1.57085, -0.00009, -0.24462, 0.00065, ,,,
1678700052.212, 0.00402, 0.00045, 1.57085, -0.00009, -0.24462, 0.00065, ,,,
1678700052.222, -0.00536, 0.00045, 1.57083, 0.00004, 0.27653, -0.00067, ,,,
1678700052.232, -0.00536, 0.00045, 1.57083, 0.00004, 0.27653, -0.00067, ,,,
1678700052.242, -0.00536, 0.00045, 1.57083, 0.00004, 0.27653, -0.00067, ,,,
1678700052.252, -0.00536, 0.00045, 1.57083, 0.00004, 0.27653, -0.00067, ,,,
1678700052.262, 0.00165, 0.00044, 1.57085, 0.00006, -0.21768, 0.00053, ,,,
1678700052.272, 0.00165, 0.00044, 1.57085, 0.00006, -0.21768, 0.00053, ,,,
1678700052.282, -0.00866, 0.00042, 1.57083, 0.00015, 0.29526, -0.00055, ,,,
1678700052.292, -0.00866, 0.00042, 1.57083, 0.00015, 0.29526, -0.00055, ,,,
1678700052.302, -0.00866, 0.00042, 1.57083, 0.00015, 0.29526, -0.00055, ,,,
1678700052.312, -0.00866, 0.00042, 1.57083, 0.00015, 0.29526, -0.00055, ,,,
1678700052.322, -0.00866, 0.00042, 1.57083, 0.00015, 0.29526, -0.00055, ,,,
1678700052.332, 0.00234, 0.00040, 1.57086, 0.00013, -0.29182, 0.00075, ,,,
1678700052.342, -0.00592, 0.00037, 1.57084, 0.00027, 0.24826, -0.00059, ,,,
1678700052.352, -0.00592, 0.00037, 1.57084, 0.00027, 0.24826, -0.00059, ,,,
1678700052.362, -0.00592, 0.00037, 1.57084, 0.00027, 0.24826, -0.00059, ,,,
1678700052.372, -0.00592, 0.00037, 1.57084, 0.00027, 0.24826, -0.00059, ,,,
1678700052.382, 0.00250, 0.00034, 1.57085, 0.00023, -0.25261, 0.00059, ,,,
1678700052.392, -0.00404, 0.00031, 1.57084, 0.00032, 0.21240, -0.00049, ,,,
1678700052.402, -0.00404, 0.00031, 1.57084, 0.00032, 0.21240, -0.00049, ,,,
1678700052.412, -0.00404, 0.00031, 1.57084, 0.00032, 0.21240, -0.00049, ,,,
1678700052.431, -0.00404, 0.00031, 1.57084, 0.00032, 0.21240, -0.00049, ,,,
1678700052.432, -0.00404, 0.00031, 1.57084, 0.00032, 0.21240, -0.00049, ,,,
1678700052.442, 0.00272, 0.00027, 1.57085, 0.00028, -0.22078, 0.00036, ,,,
1678700052.452, -0.00652, 0.00024, 1.57084, 0.00031, 0.26900, -0.00060, ,,,
1678700052.462, -0.00652, 0.00024, 1.57084, 0.00031, 0.26900, -0.00060, ,,,
1678700052.472, -0.00652, 0.00024, 1.57084, 0.00031, 0.26900, -0.00060, ,,,
1678700052.482, -0.00652, 0.00024, 1.57084, 0.00031, 0.26900, -0.00060, ,,,
1678700052.492, -0.00652, 0.00024, 1.57084, 0.00031, 0.26900, -0.00060, ,,,
1678700052.502, -0.00115, 0.00020, 1.57085, 0.00029, -0.18253, 0.00037, ,,,
1678700052.512, -0.00960, 0.00017, 1.57084, 0.00030, 0.25854, -0.00033, ,,,
1678700052.522, -0.00960, 0.00017, 1.57084, 0.00030, 0.25854, -0.00033, ,,,
1678700052.532, -0.00960, 0.00017, 1.57084, 0.00030, 0.25854, -0.00033, ,,,
1678700052.542, -0.00960, 0.00017, 1.57084, 0.00030, 0.25854, -0.00033, ,,,
1678700052.552, -0.00129, 0.00013, 1.57085, 0.00025, -0.24568, 0.00037, ,,,
1678700052.562, -0.00129, 0.00013, 1.57085, 0.00025, -0.24568, 0.00037, ,,,
1678700052.572, -0.01078, 0.00013, 1.57082, 0.00036, 0.27860, -0.00095, ,,,
1678700052.582, -0.01078, 0.00013, 1.57082, 0.00036, 0.27860, -0.00095, ,,,
1678700052.592, -0.01078, 0.00013, 1.57082, 0.00036, 0.27860, -0.00095, ,,,
1678700052.602, -0.01078, 0.00013, 1.57082, 0.00036, 0.27860, -0.00095, ,,,
1678700052.612, -0.01078, 0.00013, 1.57082, 0.00036, 0.27860, -0.00095, ,,,
1678700052.622, -0.01078, 0.00013, 1.57082, 0.00036, 0.27860, -0.00095, ,,,
1678700052.632, -0.01365, 0.00012, 1.57083, 0.00009, 0.28503, -0.00022, ,,,
1678700052.642, -0.01365, 0.00012, 1.57083, 0.00009, 0.28503, -0.00022, ,,,
1678700052.652, -0.01365, 0.00012, 1.57083, 0.00009, 0.28503, -0.00022, ,,,
1678700052.662, -0.01365, 0.00012, 1.57083, 0.00009, 0.28503, -0.00022, ,,,
1678700052.672, -0.01365, 0.00012, 1.57083, 0.00009, 0.28503, -0.00022, ,,,
1678700052.682, -0.00330, 0.00011, 1.57084, -0.00003, -0.28237, 0.00044, ,,,
1678700052.692, -0.01087, 0.00011, 1.57083, 0.00008, 0.23450, -0.00038, ,,,
1678700052.702, -0.01087, 0.00011, 1.57083, 0.00008, 0.23450, -0.00038, ,,,
1678700052.712, -0.01087, 0.00011, 1.57083, 0.00008, 0.23450, -0.00038, ,,,
1678700052.722, -0.01087, 0.00011, 1.57083, 0.00008, 0.23450, -0.00038, ,,,
1678700052.732, -0.00411, 0.00010, 1.57084, 0.00004, -0.21896, 0.00029, ,,,
1678700052.742, -0.01143, 0.00009, 1.57083, 0.00010, 0.23075, -0.00029, ,,,
1678700052.752, -0.01143, 0.00009, 1.57083, 0.00010, 0.23075, -0.00029, ,,,
1678700052.762, -0.01143, 0.00009, 1.57083, 0.00010, 0.23075, -0.00029, ,,,
1678700052.772, -0.01143, 0.00009, 1.57083, 0.00010, 0.23075, -0.00029, ,,,
1678700052.782, -0.01143, 0.00009, 1.57083, 0.00010, 0.23075, -0.00029, ,,,
1678700052.792, -0.00196, 0.00008, 1.57084, 0.00004, -0.27495, 0.00030, ,,,
1678700052.802, -0.01016, 0.00007, 1.57083, 0.00012, 0.24419, -0.00036, ,,,
1678700052.812, -0.01016, 0.00007, 1.57083, 0.00012, 0.24419, -0.00036, ,,,
1678700052.822, -0.01016, 0.00007, 1.57083, 0.00012, 0.24419, -0.00036, ,,,
1678700052.832, -0.01016, 0.00007, 1.57083, 0.00012, 0.24419, -0.00036, ,,,
1678700052.842, -0.00249, 0.00006, 1.57083, 0.00006, -0.24073, 0.00027, ,,,
1678700052.852, -0.00249, 0.00006, 1.57083, 0.00006, -0.24073, 0.00027, ,,,
1678700052.862, -0.01082, 0.00005, 1.57082, 0.00012, 0.24989, -0.00033, ,,,
1678700052.872, -0.01082, 0.00005, 1.57082, 0.00012, 0.24989, -0.00033, ,,,
1678700052.882, -0.01082, 0.00005, 1.57082, 0.00012, 0.24989, -0.00033, ,,,
1678700052.892, -0.01082, 0.00005, 1.57082, 0.00012, 0.24989, -0.00033, ,,,
1678700052.902, -0.00274, 0.00004, 1.57083, 0.00006, -0.24728, 0.00029, ,,,
1678700052.912, -0.00274, 0.00004, 1.57083, 0.00006, -0.24728, 0.00029, ,,,
1678700052.922, -0.01184, 0.00005, 1.57082, -0.00028, 0.26752, -0.00056, ,,,
1678700052.932, -0.01184, 0.00005, 1.57082, -0.00028, 0.26752, -0.00056, ,,,
1678700052.942, -0.01184, 0.00005, 1.57082, -0.00028, 0.26752, -0.00056, ,,,
1678700052.952, -0.01184, 0.00005, 1.57082, -0.00028, 0.26752, -0.00056, ,,,
1678700052.962, -0.00352, 0.00006, 1.57083, -0.00011, -0.24877, 0.00032, ,,,
1678700052.972, -0.00352, 0.00006, 1.57083, -0.00011, -0.24877, 0.00032, ,,,
1678700052.982, -0.01205, 0.00006, 1.57082, -0.00002, 0.25620, -0.00032, ,,,
1678700052.992, -0.01205, 0.00006, 1.57082, -0.00002, 0.25620, -0.00032, ,,,
1678700053.2, -0.01205, 0.00006, 1.57082, -0.00002, 0.25620, -0.00032, ,,,
