timestamp      ,X         ,Y        ,phi      ,v_x      ,v_y      ,r        ,T        ,delta    ,dT       ,ddelta
1678704549.355 ,-0.14566  ,17.78581 ,1.63292  ,0.00000  ,0.00000  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704549.365 ,-0.14566  ,17.78581 ,1.63292  ,-0.00002 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704549.376 ,-0.14566  ,17.78581 ,1.63292  ,-0.00002 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704549.386 ,-0.14566  ,17.78581 ,1.63292  ,-0.00002 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704549.396 ,-0.14566  ,17.78581 ,1.63292  ,0.00001  ,-0.00000 ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704549.405 ,-0.14566  ,17.78581 ,1.63292  ,-0.00001 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704549.415 ,-0.14566  ,17.78581 ,1.63292  ,-0.00001 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704549.426 ,-0.14566  ,17.78581 ,1.63292  ,0.00001  ,-0.00000 ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704549.435 ,-0.14566  ,17.78581 ,1.63292  ,0.00001  ,-0.00000 ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704549.446 ,-0.14566  ,17.78581 ,1.63292  ,0.00001  ,-0.00000 ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704549.456 ,-0.14566  ,17.78581 ,1.63292  ,0.00001  ,-0.00000 ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704549.466 ,-0.14566  ,17.78581 ,1.63292  ,0.00001  ,-0.00000 ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704549.475 ,-0.14566  ,17.78581 ,1.63292  ,0.00001  ,-0.00000 ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704549.486 ,-0.14566  ,17.78581 ,1.63292  ,0.00001  ,-0.00000 ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704549.496 ,-0.14566  ,17.78581 ,1.63292  ,0.00001  ,-0.00000 ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704549.506 ,-0.14566  ,17.78581 ,1.63292  ,0.00001  ,-0.00000 ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704549.515 ,-0.14566  ,17.78581 ,1.63292  ,0.00001  ,-0.00000 ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704549.525 ,-0.14566  ,17.78581 ,1.63292  ,0.00001  ,-0.00000 ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704549.536 ,-0.14566  ,17.78581 ,1.63292  ,0.00001  ,-0.00000 ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704549.546 ,-0.14566  ,17.78581 ,1.63292  ,0.00001  ,-0.00000 ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704549.556 ,-0.14566  ,17.78581 ,1.63292  ,0.00001  ,-0.00000 ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704549.566 ,-0.14566  ,17.78581 ,1.63292  ,0.00000  ,-0.00000 ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704549.575 ,-0.14566  ,17.78581 ,1.63292  ,0.00000  ,-0.00000 ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704549.585 ,-0.14566  ,17.78581 ,1.63292  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704549.596 ,-0.14566  ,17.78581 ,1.63292  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704549.606 ,-0.14566  ,17.78581 ,1.63292  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704549.615 ,-0.14566  ,17.78581 ,1.63292  ,0.00000  ,-0.00000 ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704549.625 ,-0.14566  ,17.78581 ,1.63292  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704549.636 ,-0.14566  ,17.78581 ,1.63292  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704549.646 ,-0.14566  ,17.78581 ,1.63292  ,0.00000  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704549.656 ,-0.14566  ,17.78581 ,1.63292  ,0.00000  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704549.666 ,-0.14566  ,17.78581 ,1.63292  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704549.676 ,-0.14566  ,17.78581 ,1.63292  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704549.686 ,-0.14566  ,17.78581 ,1.63292  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704549.696 ,-0.14566  ,17.78581 ,1.63292  ,0.00000  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704549.705 ,-0.14566  ,17.78581 ,1.63292  ,0.00000  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704549.716 ,-0.14566  ,17.78581 ,1.63292  ,0.00000  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704549.726 ,-0.14566  ,17.78581 ,1.63292  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704549.736 ,-0.14566  ,17.78581 ,1.63292  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704549.746 ,-0.14566  ,17.78581 ,1.63292  ,-0.00000 ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704549.756 ,-0.14566  ,17.78581 ,1.63292  ,-0.00000 ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704549.765 ,-0.14566  ,17.78581 ,1.63292  ,-0.00000 ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704549.775 ,-0.14566  ,17.78581 ,1.63292  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704549.786 ,-0.14566  ,17.78581 ,1.63292  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704549.796 ,-0.14566  ,17.78581 ,1.63292  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704549.805 ,-0.14566  ,17.78581 ,1.63292  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704549.815 ,-0.14566  ,17.78581 ,1.63292  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704549.826 ,-0.14566  ,17.78581 ,1.63292  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704549.836 ,-0.14566  ,17.78581 ,1.63292  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704551.047 ,0.00042   , 0.00001 ,1.57080  ,0.00002  ,-0.01290 ,0.00005  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704551.056 ,0.00042   , 0.00001 ,1.57080  ,0.00002  ,-0.01290 ,0.00005  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704551.065 ,0.00067   , 0.00001 ,1.57080  ,0.00001  ,-0.02431 ,0.00003  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704551.076 ,0.00067   , 0.00001 ,1.57080  ,0.00001  ,-0.02431 ,0.00003  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704551.086 ,-0.00183  , 0.00001 ,1.57080  ,-0.00001 ,0.09252  ,-0.00004 ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704551.096 ,-0.00183  , 0.00001 ,1.57080  ,-0.00001 ,0.09252  ,-0.00004 ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704551.105 ,-0.00183  , 0.00001 ,1.57080  ,-0.00001 ,0.09252  ,-0.00004 ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704551.115 ,0.00014   , 0.00001 ,1.57080  ,0.00000  ,-0.08555 ,0.00006  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704551.125 ,0.00014   , 0.00001 ,1.57080  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704551.135 ,0.00014   , 0.00001 ,1.57080  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704551.146 ,0.00014   , 0.00001 ,1.57080  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704551.156 ,0.00014   , 0.00001 ,1.57080  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704551.165 ,0.00014   , 0.00001 ,1.57080  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704551.176 ,0.00014   , 0.00001 ,1.57080  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704551.186 ,0.00014   , 0.00001 ,1.57080  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704551.195 ,0.00014   , 0.00001 ,1.57080  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704551.206 ,0.00014   , 0.00001 ,1.57080  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704551.215 ,0.00014   , 0.00001 ,1.57080  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704551.226 ,0.00014   , 0.00001 ,1.57080  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704551.236 ,0.00014   , 0.00001 ,1.57080  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704551.246 ,0.00014   , 0.00001 ,1.57080  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704551.256 ,0.00014   , 0.00001 ,1.57080  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704551.266 ,0.00014   , 0.00001 ,1.57080  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704551.275 ,0.00014   , 0.00001 ,1.57080  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704551.286 ,0.00014   , 0.00001 ,1.57080  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704551.296 ,0.00014   , 0.00001 ,1.57080  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704551.306 ,0.00014   , 0.00001 ,1.57080  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704551.316 ,0.00014   , 0.00001 ,1.57080  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704551.326 ,0.00014   , 0.00001 ,1.57080  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704551.336 ,0.00014   , 0.00001 ,1.57080  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704551.346 ,0.00014   , 0.00001 ,1.57080  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704551.355 ,0.00014   , 0.00001 ,1.57080  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704551.366 ,0.00014   , 0.00001 ,1.57080  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704551.375 ,0.00014   , 0.00001 ,1.57080  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704551.386 ,0.00014   , 0.00001 ,1.57080  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704551.396 ,0.00014   , 0.00001 ,1.57080  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704551.406 ,0.00014   , 0.00001 ,1.57080  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704551.416 ,0.00014   , 0.00001 ,1.57080  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704551.426 ,0.00014   , 0.00001 ,1.57080  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704551.436 ,0.00014   , 0.00001 ,1.57080  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704551.446 ,0.00014   , 0.00001 ,1.57080  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704551.456 ,0.00014   , 0.00001 ,1.57080  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704551.466 ,0.00014   , 0.00001 ,1.57080  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704551.476 ,0.00014   , 0.00001 ,1.57080  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704551.486 ,0.00014   , 0.00001 ,1.57080  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704551.496 ,0.00014   , 0.00001 ,1.57080  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704551.506 ,0.00014   , 0.00001 ,1.57080  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704551.516 ,0.00014   , 0.00001 ,1.57080  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704551.526 ,0.00014   , 0.00001 ,1.57080  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704551.536 ,0.00014   , 0.00001 ,1.57080  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704551.545 ,0.00014   , 0.00001 ,1.57080  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704551.556 ,0.00014   , 0.00001 ,1.57080  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704551.566 ,0.00014   , 0.00001 ,1.57080  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704551.576 ,0.00014   , 0.00001 ,1.57080  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704551.586 ,0.00014   , 0.00001 ,1.57080  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704551.596 ,0.00014   , 0.00001 ,1.57080  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704551.605 ,0.00014   , 0.00001 ,1.57080  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704551.616 ,0.00014   , 0.00001 ,1.57080  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704551.626 ,0.00014   , 0.00001 ,1.57080  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704551.636 ,0.00014   , 0.00001 ,1.57080  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704551.646 ,0.00014   , 0.00001 ,1.57080  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
