timestamp,X,Y,phi,v_x,v_y,r,T,delta,dT,ddelta
1678698026.935, -129.30730, 74.93352, 3.07365, 10.15751, 0.00377, 0.00961, ,,,
1678698026.945, -129.47697, 74.94496, 3.07382, 10.15770, 0.00377, 0.00700, ,,,
1678698026.955, -129.47697, 74.94496, 3.07382, 10.15770, 0.00377, 0.00700, ,,,
1678698026.965, -129.47697, 74.94496, 3.07382, 10.15770, 0.00377, 0.00700, ,,,
1678698026.975, -129.71808, 74.96118, 3.07406, 10.15798, 0.00377, 0.01289, ,,,
1678698026.985, -129.90446, 74.97369, 3.07424, 10.15820, 0.00377, 0.00864, ,,,
1678698026.995, -130.11951, 74.98807, 3.07445, 10.15844, 0.00376, 0.01164, ,,,
1678698027.5, -130.11951, 74.98807, 3.07445, 10.15844, 0.00376, 0.01164, ,,,
1678698027.15, -130.11951, 74.98807, 3.07445, 10.15844, 0.00376, 0.01164, ,,,
1678698027.25, -130.30414, 75.00038, 3.07463, 10.15865, 0.00377, 0.00994, ,,,
1678698027.35, -130.48814, 75.01260, 3.07482, 10.15886, 0.00377, 0.01088, ,,,
1678698027.45, -130.48814, 75.01260, 3.07482, 10.15886, 0.00377, 0.01088, ,,,
1678698027.55, -130.65689, 75.02380, 3.07498, 10.15905, 0.00376, 0.00995, ,,,
1678698027.65, -130.65689, 75.02380, 3.07498, 10.15905, 0.00376, 0.00995, ,,,
1678698027.75, -130.82625, 75.03501, 3.07515, 10.15924, 0.00377, 0.00984, ,,,
1678698027.85, -130.99738, 75.04630, 3.07532, 10.15944, 0.00376, 0.00936, ,,,
1678698027.95, -130.99738, 75.04630, 3.07532, 10.15944, 0.00376, 0.00936, ,,,
1678698027.105, -131.17973, 75.05830, 3.07549, 10.15964, 0.00377, 0.01082, ,,,
1678698027.115, -131.17973, 75.05830, 3.07549, 10.15964, 0.00377, 0.01082, ,,,
1678698027.125, -131.17973, 75.05830, 3.07549, 10.15964, 0.00377, 0.01082, ,,,
1678698027.135, -131.53369, 75.08150, 3.07584, 10.16004, 0.00377, 0.01029, ,,,
1678698027.145, -131.53369, 75.08150, 3.07584, 10.16004, 0.00377, 0.01029, ,,,
1678698027.155, -131.71359, 75.09325, 3.07602, 10.16024, 0.00377, 0.00975, ,,,
1678698027.165, -131.71359, 75.09325, 3.07602, 10.16024, 0.00377, 0.00975, ,,,
1678698027.175, -131.71359, 75.09325, 3.07602, 10.16024, 0.00377, 0.00975, ,,,
1678698027.185, -131.89749, 75.10522, 3.07620, 10.16044, 0.00377, 0.00979, ,,,
1678698027.195, -132.08487, 75.11739, 3.07638, 10.16065, 0.00377, 0.01064, ,,,
1678698027.205, -132.08487, 75.11739, 3.07638, 10.16065, 0.00377, 0.01064, ,,,
1678698027.215, -132.26025, 75.12874, 3.07656, 10.16084, 0.00376, 0.00804, ,,,
1678698027.225, -132.26025, 75.12874, 3.07656, 10.16084, 0.00376, 0.00804, ,,,
1678698027.235, -132.26025, 75.12874, 3.07656, 10.16084, 0.00376, 0.00804, ,,,
1678698027.245, -132.47797, 75.14279, 3.07677, 10.16108, 0.00376, 0.00881, ,,,
1678698027.255, -132.72423, 75.15862, 3.07701, 10.16135, 0.00376, 0.01386, ,,,
1678698027.265, -132.72423, 75.15862, 3.07701, 10.16135, 0.00376, 0.01386, ,,,
1678698027.275, -132.90126, 75.16998, 3.07719, 10.16154, 0.00376, 0.00714, ,,,
1678698027.285, -132.90126, 75.16998, 3.07719, 10.16154, 0.00376, 0.00714, ,,,
