timestamp,X,Y,phi,v_x,v_y,r,T,delta,dT,ddelta
1678703660.000, 1.11761, 13.64925, 1.34599, -0.00001, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703660.010, 1.11761, 13.64925, 1.34599, -0.00001, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703660.020, 1.11761, 13.64925, 1.34599, -0.00001, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703660.030, 1.11761, 13.64925, 1.34599, -0.00001, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703660.040, 1.11761, 13.64925, 1.34599, -0.00001, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703660.050, 1.11761, 13.64926, 1.34599, -0.00004, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703660.060, 1.11761, 13.64926, 1.34599, -0.00001, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703660.070, 1.11761, 13.64926, 1.34599, -0.00001, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703660.080, 1.11761, 13.64926, 1.34599, -0.00001, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703660.090, 1.11761, 13.64926, 1.34599, -0.00001, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703660.100, 1.11761, 13.64926, 1.34599, -0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703660.110, 1.11761, 13.64926, 1.34599, -0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703660.120, 1.11761, 13.64926, 1.34599, -0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703660.130, 1.11761, 13.64926, 1.34599, -0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703660.140, 1.11761, 13.64926, 1.34599, -0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703660.150, 1.11761, 13.64926, 1.34599, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703660.160, 1.11761, 13.64926, 1.34599, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703660.170, 1.11761, 13.64926, 1.34599, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703660.180, 1.11761, 13.64926, 1.34599, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703660.190, 1.11761, 13.64926, 1.34599, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703660.200, 1.11761, 13.64926, 1.34599, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703660.210, 1.11761, 13.64926, 1.34599, -0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703660.220, 1.11761, 13.64926, 1.34599, -0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703660.230, 1.11761, 13.64926, 1.34599, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703660.240, 1.11761, 13.64926, 1.34599, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703660.250, 1.11761, 13.64926, 1.34599, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703660.260, 1.11761, 13.64926, 1.34599, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703660.270, 1.11761, 13.64926, 1.34599, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703660.280, 1.11761, 13.64926, 1.34599, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703660.290, 1.11761, 13.64926, 1.34599, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703660.300, 1.11761, 13.64926, 1.34599, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703660.310, 1.11761, 13.64926, 1.34599, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703660.320, 1.11761, 13.64926, 1.34599, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703660.330, 1.11761, 13.64926, 1.34599, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703660.340, 1.11761, 13.64926, 1.34599, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703660.350, 1.11761, 13.64926, 1.34599, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703660.360, 1.11761, 13.64926, 1.34599, 0.00000, -0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703660.370, 1.11761, 13.64926, 1.34599, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703660.380, 1.11761, 13.64926, 1.34599, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703660.390, 1.11761, 13.64926, 1.34599, -0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703660.400, 1.11761, 13.64926, 1.34599, -0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703660.410, 1.11761, 13.64926, 1.34599, -0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703660.420, 1.11761, 13.64926, 1.34599, -0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703660.430, 1.11761, 13.64926, 1.34599, -0.00001, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703660.440, 1.11761, 13.64926, 1.34599, -0.00001, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703660.450, 1.11762, 13.64926, 1.34599, -0.00005, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703660.460, 1.11762, 13.64926, 1.34599, -0.00005, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703660.470, 1.11762, 13.64926, 1.34599, -0.00005, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703660.480, 1.11762, 13.64927, 1.34599, -0.00003, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703660.490, 1.11762, 13.64927, 1.34599, -0.00003, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703660.500, 1.11762, 13.64927, 1.34599, -0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703660.510, 1.11762, 13.64927, 1.34599, -0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703662.130, 0.00316, 0.00011, 1.57069, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703662.140, 0.00316, 0.00011, 1.57069, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703662.150, 0.00316, 0.00011, 1.57069, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703662.160, 0.00316, 0.00011, 1.57069, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703662.170, 0.00316, 0.00011, 1.57069, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703662.180, 0.00316, 0.00011, 1.57069, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703662.190, 0.00316, 0.00011, 1.57069, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703662.200, 0.00316, 0.00011, 1.57069, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703662.210, 0.00316, 0.00011, 1.57069, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703662.220, 0.00316, 0.00011, 1.57069, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703662.230, 0.00316, 0.00011, 1.57069, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703662.240, 0.00316, 0.00011, 1.57069, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703662.250, 0.00316, 0.00011, 1.57069, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703662.260, 0.00316, 0.00011, 1.57069, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703662.270, 0.00316, 0.00011, 1.57069, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703662.280, 0.00316, 0.00011, 1.57069, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703662.290, 0.00316, 0.00011, 1.57069, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703662.300, 0.00316, 0.00011, 1.57069, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703662.310, 0.00316, 0.00011, 1.57069, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703662.320, 0.00316, 0.00011, 1.57069, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703662.330, 0.00316, 0.00011, 1.57069, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703662.340, 0.00316, 0.00011, 1.57069, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703662.350, 0.00316, 0.00011, 1.57069, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703662.360, 0.00316, 0.00011, 1.57069, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703662.370, 0.00316, 0.00011, 1.57069, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703662.380, 0.00316, 0.00011, 1.57069, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703662.390, 0.00316, 0.00011, 1.57069, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703662.400, 0.00316, 0.00011, 1.57069, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703662.410, 0.00316, 0.00011, 1.57069, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703662.420, 0.00316, 0.00011, 1.57069, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703662.430, 0.00316, 0.00011, 1.57069, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703662.440, 0.00316, 0.00011, 1.57069, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703662.450, 0.00316, 0.00011, 1.57069, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703662.460, 0.00316, 0.00011, 1.57069, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703662.470, 0.00316, 0.00011, 1.57069, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703662.480, 0.00316, 0.00011, 1.57069, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703662.490, 0.00316, 0.00011, 1.57069, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703662.500, 0.00316, 0.00011, 1.57069, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703662.510, 0.00316, 0.00011, 1.57069, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703662.520, 0.00316, 0.00011, 1.57069, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703662.530, 0.00316, 0.00011, 1.57069, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703662.540, 0.00316, 0.00011, 1.57069, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703662.550, 0.00316, 0.00011, 1.57069, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703662.560, 0.00316, 0.00011, 1.57069, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703662.570, 0.00316, 0.00011, 1.57069, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703662.580, 0.00316, 0.00011, 1.57069, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703662.590, 0.00316, 0.00011, 1.57069, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703662.600, 0.00316, 0.00011, 1.57069, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703662.610, 0.00316, 0.00011, 1.57069, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703662.620, 0.00316, 0.00011, 1.57069, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703662.630, 0.00316, 0.00011, 1.57069, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703662.640, 0.00316, 0.00011, 1.57069, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703662.650, 0.00316, 0.00011, 1.57069, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703662.660, 0.00316, 0.00011, 1.57069, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703662.670, 0.00316, 0.00011, 1.57069, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703662.680, 0.00316, 0.00011, 1.57069, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703662.690, 0.00316, 0.00011, 1.57069, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703662.700, 0.00316, 0.00011, 1.57069, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703662.710, 0.00316, 0.00011, 1.57069, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703662.720, 0.00316, 0.00011, 1.57069, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703662.730, 0.00316, 0.00011, 1.57069, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703662.740, 0.00316, 0.00011, 1.57069, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703662.750, 0.00316, 0.00011, 1.57069, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703662.760, 0.00316, 0.00011, 1.57069, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703662.770, 0.00316, 0.00011, 1.57069, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703662.780, 0.00316, 0.00011, 1.57069, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703662.790, 0.00316, 0.00011, 1.57069, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703662.800, 0.00316, 0.00011, 1.57069, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703662.810, 0.00316, 0.00011, 1.57069, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703662.820, 0.00316, 0.00011, 1.57069, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703662.830, 0.00316, 0.00011, 1.57069, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703662.840, 0.00316, 0.00011, 1.57069, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703662.850, 0.00316, 0.00011, 1.57069, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703662.860, 0.00316, 0.00011, 1.57069, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703662.870, 0.00316, 0.00011, 1.57069, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703662.880, 0.00316, 0.00011, 1.57069, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703662.890, 0.00316, 0.00011, 1.57069, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703662.900, 0.00316, 0.00011, 1.57069, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1678703662.910, 0.00316, 0.00011, 1.57069, 0.00000, -0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
