timestamp,X,Y,phi,v_x,v_y,r,T,delta,dT,ddelta
1678700144.364, 0.66541, 12.09935, 1.19719, -0.00009, -0.21911, 0.00022, ,,,
1678700144.374, 0.65742, 12.10248, 1.19719, 0.00016, 0.25699, -0.00025, ,,,
1678700144.384, 0.65742, 12.10248, 1.19719, 0.00016, 0.25699, -0.00025, ,,,
1678700144.394, 0.65742, 12.10248, 1.19719, 0.00016, 0.25699, -0.00025, ,,,
1678700144.404, 0.66515, 12.09944, 1.19719, -0.00008, -0.24822, 0.00021, ,,,
1678700144.414, 0.66515, 12.09944, 1.19719, -0.00008, -0.24822, 0.00021, ,,,
1678700144.424, 0.66515, 12.09944, 1.19719, -0.00008, -0.24822, 0.00021, ,,,
1678700144.434, 0.66515, 12.09944, 1.19719, -0.00008, -0.24822, 0.00021, ,,,
1678700144.444, 0.65403, 12.10380, 1.19718, 0.00016, 0.32024, -0.00028, ,,,
1678700144.454, 0.65403, 12.10380, 1.19718, 0.00016, 0.32024, -0.00028, ,,,
1678700144.464, 0.66163, 12.10080, 1.19719, -0.00005, -0.23571, 0.00029, ,,,
1678700144.474, 0.66163, 12.10080, 1.19719, -0.00005, -0.23571, 0.00029, ,,,
1678700144.484, 0.66163, 12.10080, 1.19719, -0.00005, -0.23571, 0.00029, ,,,
1678700144.494, 0.65449, 12.10359, 1.19719, 0.00022, 0.24369, -0.00025, ,,,
1678700144.504, 0.65449, 12.10359, 1.19719, 0.00022, 0.24369, -0.00025, ,,,
1678700144.514, 0.66049, 12.10122, 1.19719, -0.00002, -0.20689, 0.00018, ,,,
1678700144.524, 0.66049, 12.10122, 1.19719, -0.00002, -0.20689, 0.00018, ,,,
1678700144.534, 0.66049, 12.10122, 1.19719, -0.00002, -0.20689, 0.00018, ,,,
1678700144.544, 0.66049, 12.10122, 1.19719, -0.00002, -0.20689, 0.00018, ,,,
1678700144.554, 0.65199, 12.10455, 1.19719, 0.00021, 0.27182, -0.00015, ,,,
1678700144.564, 0.65199, 12.10455, 1.19719, 0.00021, 0.27182, -0.00015, ,,,
1678700144.574, 0.66061, 12.10116, 1.19719, -0.00005, -0.26360, 0.00022, ,,,
1678700144.584, 0.66061, 12.10116, 1.19719, -0.00005, -0.26360, 0.00022, ,,,
1678700144.594, 0.66061, 12.10116, 1.19719, -0.00005, -0.26360, 0.00022, ,,,
1678700144.604, 0.66061, 12.10116, 1.19719, -0.00005, -0.26360, 0.00022, ,,,
1678700144.614, 0.65420, 12.10367, 1.19719, 0.00011, 0.22264, -0.00017, ,,,
1678700144.624, 0.65420, 12.10367, 1.19719, 0.00011, 0.22264, -0.00017, ,,,
1678700144.634, 0.66091, 12.10103, 1.19719, -0.00008, -0.22813, 0.00013, ,,,
1678700144.644, 0.66091, 12.10103, 1.19719, -0.00008, -0.22813, 0.00013, ,,,
1678700144.654, 0.66091, 12.10103, 1.19719, -0.00008, -0.22813, 0.00013, ,,,
1678700144.664, 0.66091, 12.10103, 1.19719, -0.00008, -0.22813, 0.00013, ,,,
1678700144.674, 0.65198, 12.10458, 1.19719, 0.00011, 0.27890, 0.00009, ,,,
